"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataIdentificazioneUnivoca","IdentificazioneSoggetto"
-9223372031568087040,-9223372036809972736,17,"BS","C4",11,3,9,2022,"2022-09-03",-9223372036809971712
-9223372031849232384,-9223372036810077184,14,"SO","C4",11,10,9,2022,"2022-09-10",-9223372036810076160
-9223372032718471168,-9223372036809847808,22,"TN","C4",11,10,9,2022,"2022-09-10",-9223372036809847808
-9223372032768226304,-9223372036810134528,14,"SO","C4",11,15,9,2022,"2022-09-15",-9223372036810135552
-9223372033007271936,-9223372036810119168,37,"BO","C4",11,15,9,2022,"2022-09-15",-9223372036810120192
-9223372033018068992,-9223372036810107904,21,"BZ","C4",11,7,9,2022,"2022-09-07",-9223372036810107904
-9223372033031669760,-9223372036809633792,93,"PN","C4",11,29,9,2022,"2022-09-29",-9223372036809633792
-9223372033077442560,-9223372036832555008,4,"CN","C4",11,30,9,2022,"2022-09-30",-9223372036832556032
-9223372033099442176,-9223372036809606144,22,"TN","C4",11,25,9,2022,"2022-09-25",-9223372036809606144
-9223372033103070208,-9223372036809968640,16,"BG","C4",11,21,9,2022,"2022-09-21",-9223372036809967616
-9223372033114679296,-9223372036809993216,21,"BZ","C4",11,24,9,2022,"2022-09-24",-9223372036809992192
-9223372033116347392,-9223372036810035200,22,"TN","C4",11,10,9,2022,"2022-09-10",-9223372036810036224
-9223372033120422912,-9223372036809966592,22,"TN","C4",11,26,9,2022,"2022-09-26",-9223372036809967616
-9223372033120423936,-9223372036809942016,22,"TN","C4",11,27,9,2022,"2022-09-27",-9223372036809942016
-9223372033133793280,-9223372036848634880,21,"BZ","C4",11,30,9,2022,"2022-09-30",-9223372036848635904
-9223372033133815808,-9223372036810226688,21,"BZ","C4",11,8,9,2022,"2022-09-08",-9223372036810227712
-9223372033133835264,-9223372036810179584,21,"BZ","C4",11,8,9,2022,"2022-09-08",-9223372036810179584
-9223372033133836288,-9223372036809868288,21,"BZ","C4",11,24,9,2022,"2022-09-24",-9223372036809868288
-9223372033134338048,-9223372036810195968,22,"TN","C4",11,10,9,2022,"2022-09-10",-9223372036810195968
-9223372033138190336,-9223372036809853952,24,"VI","C4",11,21,9,2022,"2022-09-21",-9223372036809853952
-9223372033144515584,-9223372036810173440,22,"TN","C4",11,2,9,2022,"2022-09-02",-9223372036810172416
-9223372033148989440,-9223372036810309632,21,"BZ","C4",11,2,9,2022,"2022-09-02",-9223372036810309632
-9223372033149057024,-9223372036809969664,21,"BZ","C4",11,19,9,2022,"2022-09-19",-9223372036809969664
-9223372033150112768,-9223372036809916416,22,"TN","C4",11,28,9,2022,"2022-09-28",-9223372036809916416
-9223372033155937280,-9223372036810213376,22,"TN","C4",11,9,9,2022,"2022-09-09",-9223372036810212352
-9223372033162087424,-9223372036809995264,12,"VA","C4",11,2,9,2022,"2022-09-02",-9223372036809996288
-9223372033166036992,-9223372036810052608,21,"BZ","C4",11,10,9,2022,"2022-09-10",-9223372036810051584
-9223372033170531328,-9223372036810533888,23,"VR","C4",11,2,9,2022,"2022-09-02",-9223372036810533888
-9223372033175037952,-9223372036810065920,22,"TN","C4",11,15,9,2022,"2022-09-15",-9223372036810065920
-9223372033192848384,-9223372036810122240,24,"VI","C4",11,17,9,2022,"2022-09-17",-9223372036810122240
-9223372033193913344,-9223372036810307584,17,"BS","C4",11,1,9,2022,"2022-09-01",-9223372036810307584
-9223372033208512512,-9223372036810215424,22,"TN","C4",11,3,9,2022,"2022-09-03",-9223372036810216448
-9223372033213176832,-9223372036810232832,24,"VI","C4",11,9,9,2022,"2022-09-09",-9223372036810231808
-9223372033227741184,-9223372036810376192,30,"UD","C4",11,6,9,2022,"2022-09-06",-9223372036810376192
-9223372031519439872,-9223372036809588736,67,"TE","C4",11,19,10,2022,"2022-10-19",-9223372036809587712
-9223372031584967680,-9223372036809753600,17,"BS","C4",11,4,10,2022,"2022-10-04",-9223372036809753600
-9223372032770345984,-9223372036809311232,21,"BZ","C4",11,28,10,2022,"2022-10-28",-9223372036809312256
-9223372032931856384,-9223372036809812992,4,"CN","C4",11,8,10,2022,"2022-10-08",-9223372036809811968
-9223372032931914752,-9223372036809892864,21,"BZ","C4",11,1,10,2022,"2022-10-01",-9223372036809891840
-9223372032968716288,-9223372036809547776,93,"PN","C4",11,20,10,2022,"2022-10-20",-9223372036809547776
-9223372032971656192,-9223372036809675776,14,"SO","C4",11,13,10,2022,"2022-10-13",-9223372036809675776
-9223372032985841664,-9223372036809583616,21,"BZ","C4",11,21,10,2022,"2022-10-21",-9223372036809583616
-9223372032993443840,-9223372036831071232,14,"SO","C4",11,13,10,2022,"2022-10-13",-9223372036831072256
-9223372032998483968,-9223372036809257984,21,"BZ","C4",11,12,10,2022,"2022-10-12",-9223372036809257984
-9223372033007350784,-9223372036809549824,22,"TN","C4",11,23,10,2022,"2022-10-23",-9223372036809549824
-9223372033014981632,-9223372036834688000,22,"TN","C4",11,26,10,2022,"2022-10-26",-9223372036834688000
-9223372033018053632,-9223372036809743360,21,"BZ","C4",11,10,10,2022,"2022-10-10",-9223372036809744384
-9223372033041682432,-9223372036809581568,1,"TO","C4",11,21,10,2022,"2022-10-21",-9223372036809581568
-9223372033042715648,-9223372036809564160,21,"BZ","C4",11,10,10,2022,"2022-10-10",-9223372036809564160
-9223372033042843648,-9223372036809377792,21,"BZ","C4",11,24,10,2022,"2022-10-24",-9223372036809377792
-9223372033044410368,-9223372036810409984,22,"TN","C4",11,30,10,2022,"2022-10-30",-9223372036810409984
-9223372033044472832,-9223372036809464832,22,"TN","C4",11,24,10,2022,"2022-10-24",-9223372036809463808
-9223372033049736192,-9223372036809533440,22,"TN","C4",11,26,10,2022,"2022-10-26",-9223372036809532416
-9223372033049736192,-9223372036809820160,22,"TN","C4",11,8,10,2022,"2022-10-08",-9223372036809820160
-9223372033049736192,-9223372036809705472,22,"TN","C4",11,14,10,2022,"2022-10-14",-9223372036809704448
-9223372033049742336,-9223372036809390080,17,"BS","C4",11,15,10,2022,"2022-10-15",-9223372036809390080
-9223372033054198784,-9223372036809566208,14,"SO","C4",11,10,10,2022,"2022-10-10",-9223372036809566208
-9223372033057040384,-9223372036809648128,22,"TN","C4",11,8,10,2022,"2022-10-08",-9223372036809648128
-9223372033057529856,-9223372036809428992,23,"VR","C4",11,20,10,2022,"2022-10-20",-9223372036809427968
-9223372033061922816,-9223372036809454592,21,"BZ","C4",11,20,10,2022,"2022-10-20",-9223372036809455616
-9223372033061922816,-9223372036809711616,22,"TN","C4",11,8,10,2022,"2022-10-08",-9223372036809711616
-9223372033069453312,-9223372036809678848,22,"TN","C4",11,12,10,2022,"2022-10-12",-9223372036809679872
-9223372033073196032,-9223372036809578496,22,"TN","C4",11,13,10,2022,"2022-10-13",-9223372036809578496
-9223372033078245376,-9223372036809485312,22,"TN","C4",11,28,10,2022,"2022-10-28",-9223372036809484288
-9223372033086448640,-9223372036809659392,21,"BZ","C4",11,17,10,2022,"2022-10-17",-9223372036809660416
-9223372033095359488,-9223372036809592832,22,"TN","C4",11,10,10,2022,"2022-10-10",-9223372036809591808
-9223372033097573376,-9223372036809844736,22,"TN","C4",11,1,10,2022,"2022-10-01",-9223372036809843712
-9223372033109159936,-9223372036809665536,22,"TN","C4",11,16,10,2022,"2022-10-16",-9223372036809665536
-9223372033125618688,-9223372036809889792,22,"TN","C4",11,2,10,2022,"2022-10-02",-9223372036809889792
-9223372033125618688,-9223372036809861120,22,"TN","C4",11,4,10,2022,"2022-10-04",-9223372036809860096
-9223372033130134528,-9223372036809809920,22,"TN","C4",11,5,10,2022,"2022-10-05",-9223372036809809920
-9223372033135874048,-9223372036809838592,22,"TN","C4",11,1,10,2022,"2022-10-01",-9223372036809839616
-9223372033143491584,-9223372036809896960,21,"BZ","C4",11,1,10,2022,"2022-10-01",-9223372036809895936
-9223372033145351168,-9223372036809902080,21,"BZ","C4",11,1,10,2022,"2022-10-01",-9223372036809902080
-9223372030688542720,-9223372036809113600,14,"SO","C4",11,24,11,2022,"2022-11-24",-9223372036809113600
-9223372031213245440,-9223372036808947712,22,"TN","C4",11,26,11,2022,"2022-11-26",-9223372036808947712
-9223372031967980544,-9223372036809374720,14,"SO","C4",11,10,11,2022,"2022-11-10",-9223372036809375744
-9223372032646610944,-9223372036809209856,21,"BZ","C4",11,7,11,2022,"2022-11-07",-9223372036809209856
-9223372032684302336,-9223372036809392128,1,"TO","C4",11,3,11,2022,"2022-11-03",-9223372036809392128
-9223372032730227712,-9223372036809060352,21,"BZ","C4",11,15,11,2022,"2022-11-15",-9223372036809060352
-9223372032736851968,-9223372036809296896,16,"BG","C4",11,12,11,2022,"2022-11-12",-9223372036809295872
-9223372032739830784,-9223372036809379840,16,"BG","C4",11,1,11,2022,"2022-11-01",-9223372036809379840
-9223372032744014848,-9223372036809509888,22,"TN","C4",11,18,11,2022,"2022-11-18",-9223372036809509888
-9223372032756974592,-9223372036809047040,21,"BZ","C4",11,25,11,2022,"2022-11-25",-9223372036809048064
-9223372032768304128,-9223372036808776704,22,"TN","C4",11,30,11,2022,"2022-11-30",-9223372036808775680
-9223372032768547840,-9223372036809032704,22,"TN","C4",11,12,11,2022,"2022-11-12",-9223372036809031680
-9223372032770956288,-9223372036809116672,21,"BZ","C4",11,29,11,2022,"2022-11-29",-9223372036809115648
-9223372032770964480,-9223372036809202688,21,"BZ","C4",11,18,11,2022,"2022-11-18",-9223372036809203712
-9223372032772414464,-9223372036809385984,97,"LC","C4",11,9,11,2022,"2022-11-09",-9223372036809385984
-9223372032817566720,-9223372036809294848,22,"TN","C4",11,15,11,2022,"2022-11-15",-9223372036809295872
-9223372032908782592,-9223372036808896512,22,"TN","C4",11,30,11,2022,"2022-11-30",-9223372036808896512
-9223372032908782592,-9223372036808999936,22,"TN","C4",11,29,11,2022,"2022-11-29",-9223372036808999936
-9223372032912168960,-9223372036809353216,21,"BZ","C4",11,12,11,2022,"2022-11-12",-9223372036809352192
-9223372032912267264,-9223372036809171968,14,"SO","C4",11,15,11,2022,"2022-11-15",-9223372036809171968
-9223372032912735232,-9223372036808921088,2,"VC","C4",11,30,11,2022,"2022-11-30",-9223372036808920064
-9223372032918408192,-9223372036808978432,22,"TN","C4",11,24,11,2022,"2022-11-24",-9223372036808978432
-9223372032922501120,-9223372036808953856,22,"TN","C4",11,28,11,2022,"2022-11-28",-9223372036808953856
-9223372032922502144,-9223372036809212928,22,"TN","C4",11,21,11,2022,"2022-11-21",-9223372036809211904
-9223372032924228608,-9223372036809170944,14,"SO","C4",11,15,11,2022,"2022-11-15",-9223372036809171968
-9223372032925681664,-9223372036808969216,22,"TN","C4",11,28,11,2022,"2022-11-28",-9223372036808968192
-9223372032940843008,-9223372036809048064,14,"SO","C4",11,18,11,2022,"2022-11-18",-9223372036809048064
-9223372032947084288,-9223372036809242624,2,"VC","C4",11,14,11,2022,"2022-11-14",-9223372036809243648
-9223372032949730304,-9223372036809451520,22,"TN","C4",11,2,11,2022,"2022-11-02",-9223372036809451520
-9223372032953352192,-9223372036809137152,22,"TN","C4",11,14,11,2022,"2022-11-14",-9223372036809136128
-9223372032962046976,-9223372036809122816,12,"VA","C4",11,21,11,2022,"2022-11-21",-9223372036809123840
-9223372032963098624,-9223372036809413632,22,"TN","C4",11,3,11,2022,"2022-11-03",-9223372036809413632
-9223372032968716288,-9223372036809132032,93,"PN","C4",11,30,11,2022,"2022-11-30",-9223372036809132032
-9223372032968716288,-9223372036809247744,93,"PN","C4",11,14,11,2022,"2022-11-14",-9223372036809247744
-9223372032974945280,-9223372036809158656,22,"TN","C4",11,5,11,2022,"2022-11-05",-9223372036809159680
-9223372032996987904,-9223372036809453568,17,"BS","C4",11,1,11,2022,"2022-11-01",-9223372036809453568
-9223372032996987904,-9223372036809323520,17,"BS","C4",11,14,11,2022,"2022-11-14",-9223372036809323520
-9223372033004182528,-9223372036809278464,13,"CO","C4",11,13,11,2022,"2022-11-13",-9223372036809278464
-9223372033008345088,-9223372036809230336,22,"TN","C4",11,5,11,2022,"2022-11-05",-9223372036809230336
-9223372033011663872,-9223372036809244672,22,"TN","C4",11,23,11,2022,"2022-11-23",-9223372036809243648
-9223372033011790848,-9223372036809272320,2,"VC","C4",11,4,11,2022,"2022-11-04",-9223372036809272320
-9223372033017106432,-9223372036809265152,22,"TN","C4",11,18,11,2022,"2022-11-18",-9223372036809264128
-9223372033031687168,-9223372036809407488,4,"CN","C4",11,7,11,2022,"2022-11-07",-9223372036809408512
-9223372033034853376,-9223372036809328640,14,"SO","C4",11,7,11,2022,"2022-11-07",-9223372036809327616
-9223372033042707456,-9223372036848010240,21,"BZ","C4",11,8,11,2022,"2022-11-08",-9223372036848010240
-9223372033049457664,-9223372036809389056,22,"TN","C4",11,5,11,2022,"2022-11-05",-9223372036809388032
-9223372033049736192,-9223372036809452544,22,"TN","C4",11,4,11,2022,"2022-11-04",-9223372036809451520
-9223372033053818880,-9223372036809409536,17,"BS","C4",11,7,11,2022,"2022-11-07",-9223372036809409536
-9223372033069332480,-9223372036809466880,22,"TN","C4",11,1,11,2022,"2022-11-01",-9223372036809467904
-9223372033074258944,-9223372036809480192,25,"BL","C4",11,3,11,2022,"2022-11-03",-9223372036809480192
-9223372031894591488,-9223372036808823808,30,"UD","C4",11,20,12,2022,"2022-12-20",-9223372036808823808
-9223372031981109248,-9223372036808739840,54,"PG","C4",11,26,12,2022,"2022-12-26",-9223372036808739840
-9223372032017784832,-9223372036808803328,14,"SO","C4",11,8,12,2022,"2022-12-08",-9223372036808804352
-9223372032243095552,-9223372036808534016,10,"GE","C4",11,26,12,2022,"2022-12-26",-9223372036808534016
-9223372032281093120,-9223372036808843264,22,"TN","C4",11,10,12,2022,"2022-12-10",-9223372036808844288
-9223372032305972224,-9223372036808627200,13,"CO","C4",11,30,12,2022,"2022-12-30",-9223372036808628224
-9223372032581374976,-9223372036808814592,13,"CO","C4",11,19,12,2022,"2022-12-19",-9223372036808815616
-9223372032652825600,-9223372036808717312,17,"BS","C4",11,29,12,2022,"2022-12-29",-9223372036808716288
-9223372032665752576,-9223372036808730624,14,"SO","C4",11,29,12,2022,"2022-12-29",-9223372036808731648
-9223372032667738112,-9223372036808626176,22,"TN","C4",11,31,12,2022,"2022-12-31",-9223372036808626176
-9223372032674955264,-9223372036808763392,21,"BZ","C4",11,27,12,2022,"2022-12-27",-9223372036808764416
-9223372032688760832,-9223372036808903680,30,"UD","C4",11,25,12,2022,"2022-12-25",-9223372036808903680
-9223372032695576576,-9223372036808819712,21,"BZ","C4",11,19,12,2022,"2022-12-19",-9223372036808819712
-9223372032695580672,-9223372036808840192,21,"BZ","C4",11,16,12,2022,"2022-12-16",-9223372036808840192
-9223372032704269312,-9223372036808732672,22,"TN","C4",11,18,12,2022,"2022-12-18",-9223372036808731648
-9223372032710710272,-9223372036808681472,97,"LC","C4",11,31,12,2022,"2022-12-31",-9223372036808680448
-9223372032710719488,-9223372036808740864,16,"BG","C4",11,28,12,2022,"2022-12-28",-9223372036808739840
-9223372032714230784,-9223372036808597504,22,"TN","C4",11,31,12,2022,"2022-12-31",-9223372036808597504
-9223372032718291968,-9223372036808705024,21,"BZ","C4",11,28,12,2022,"2022-12-28",-9223372036808704000
-9223372032726616064,-9223372036808616960,22,"TN","C4",11,30,12,2022,"2022-12-30",-9223372036808615936
-9223372032729418752,-9223372036808671232,16,"BG","C4",11,31,12,2022,"2022-12-31",-9223372036808672256
-9223372032736533504,-9223372036808657920,2,"VC","C4",11,22,12,2022,"2022-12-22",-9223372036808657920
-9223372032736671744,-9223372036808991744,22,"TN","C4",11,11,12,2022,"2022-12-11",-9223372036808991744
-9223372032739749888,-9223372036808820736,17,"BS","C4",11,13,12,2022,"2022-12-13",-9223372036808819712
-9223372032739793920,-9223372036808678400,22,"TN","C4",11,30,12,2022,"2022-12-30",-9223372036808678400
-9223372032739891200,-9223372036808901632,16,"BG","C4",11,12,12,2022,"2022-12-12",-9223372036808901632
-9223372032740757504,-9223372036808665088,21,"BZ","C4",11,21,12,2022,"2022-12-21",-9223372036808664064
-9223372032740761600,-9223372036808696832,21,"BZ","C4",11,30,12,2022,"2022-12-30",-9223372036808695808
-9223372032748746752,-9223372036808919040,16,"BG","C4",11,10,12,2022,"2022-12-10",-9223372036808920064
-9223372032748831744,-9223372036808695808,2,"VC","C4",11,31,12,2022,"2022-12-31",-9223372036808695808
-9223372032751551488,-9223372036808708096,22,"TN","C4",11,23,12,2022,"2022-12-23",-9223372036808708096
-9223372032752642048,-9223372036808809472,22,"TN","C4",11,22,12,2022,"2022-12-22",-9223372036808808448
-9223372032752655360,-9223372036808771584,22,"TN","C4",11,23,12,2022,"2022-12-23",-9223372036808771584
-9223372032755198976,-9223372036808742912,16,"BG","C4",11,15,12,2022,"2022-12-15",-9223372036808743936
-9223372032756987904,-9223372036808760320,21,"BZ","C4",11,16,12,2022,"2022-12-16",-9223372036808760320
-9223372032770984960,-9223372036808866816,21,"BZ","C4",11,17,12,2022,"2022-12-17",-9223372036808867840
-9223372032868606976,-9223372036808907776,22,"TN","C4",11,10,12,2022,"2022-12-10",-9223372036808907776
-9223372032903617536,-9223372036808944640,14,"SO","C4",11,3,12,2022,"2022-12-03",-9223372036808943616
-9223372032910831616,-9223372036810757120,1,"TO","C4",11,8,12,2022,"2022-12-08",-9223372036810756096
-9223372032910831616,-9223372036809037824,1,"TO","C4",11,8,12,2022,"2022-12-08",-9223372036809037824
-9223372032912138240,-9223372036809053184,21,"BZ","C4",11,3,12,2022,"2022-12-03",-9223372036809052160
-9223372032928230400,-9223372036809058304,22,"TN","C4",11,4,12,2022,"2022-12-04",-9223372036809058304
-9223372032940699648,-9223372036809024512,14,"SO","C4",11,10,12,2022,"2022-12-10",-9223372036809023488
-9223372029708005376,-9223372036808495104,44,"AP","C4",11,16,1,2023,"2023-01-16",-9223372036808496128
-9223372030871644160,-9223372036808374272,37,"BO","C4",11,28,1,2023,"2023-01-28",-9223372036808374272
-9223372030871697408,-9223372036808454144,37,"BO","C4",11,23,1,2023,"2023-01-23",-9223372036808454144
-9223372030937783296,-9223372036808476672,16,"BG","C4",11,2,1,2023,"2023-01-02",-9223372036808475648
-9223372031584988160,-9223372036808275968,17,"BS","C4",11,20,1,2023,"2023-01-20",-9223372036808275968
-9223372031894591488,-9223372036808396800,30,"UD","C4",11,28,1,2023,"2023-01-28",-9223372036808395776
-9223372031973046272,-9223372036808345600,14,"SO","C4",11,13,1,2023,"2023-01-13",-9223372036808345600
-9223372032008321024,-9223372036808562688,14,"SO","C4",11,10,1,2023,"2023-01-10",-9223372036808563712
-9223372032008324096,-9223372036808493056,14,"SO","C4",11,21,1,2023,"2023-01-21",-9223372036808492032
-9223372032008532992,-9223372036808408064,14,"SO","C4",11,10,1,2023,"2023-01-10",-9223372036808408064
-9223372032174480384,-9223372036808568832,17,"BS","C4",11,9,1,2023,"2023-01-09",-9223372036808567808
-9223372032476567552,-9223372036807938048,67,"TE","C4",11,27,1,2023,"2023-01-27",-9223372036807938048
-9223372032573416448,-9223372036808452096,21,"BZ","C4",11,24,1,2023,"2023-01-24",-9223372036808452096
-9223372032599997440,-9223372036808367104,21,"BZ","C4",11,30,1,2023,"2023-01-30",-9223372036808368128
