"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","CodiceAziendaNascita","DestinazioneSoggetto","PesoAllaNascita","NumeroCapezzoli","date_formatted"
-9223372035084584960,-9223372036830199808,21,"BZ","C4",11,10,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-10
-9223372035239672832,-9223372036830500864,21,"BZ","C4",11,10,11,2021,-9223372036849259520,"Vita",NA,NA,2021-11-10
-9223372035248139264,-9223372036830721024,2,"VC","C4",11,10,11,2021,-9223372036849424384,"Vita",400,NA,2021-11-10
-9223372035264162816,-9223372036830648320,21,"BZ","C4",11,10,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-10
-9223372035270130688,-9223372036830653440,30,"UD","C4",11,10,11,2021,-9223372036850251776,"Vita",300,NA,2021-11-10
-9223372035103040512,-9223372036830542848,22,"TN","C4",11,11,11,2021,-9223372036849256448,"Macello",NA,NA,2021-11-11
-9223372035244739584,-9223372036830456832,21,"BZ","C4",11,11,11,2021,-9223372036849259520,"Macello",NA,NA,2021-11-11
-9223372035254363136,-9223372036830556160,21,"BZ","C4",11,11,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-11
-9223372035263302656,-9223372036830752768,17,"BS","C4",11,11,11,2021,-9223372036850583552,"Vita",NA,NA,2021-11-11
-9223372035275739136,-9223372036830751744,21,"BZ","C4",11,11,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-11
-9223372035275741184,-9223372036830695424,21,"BZ","C4",11,11,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-11
-9223372035089759232,-9223372036830094336,21,"BZ","C4",11,12,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-12
-9223372035089760256,-9223372036830476288,21,"BZ","C4",11,12,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-12
-9223372035234919424,-9223372036830709760,16,"BG","C4",11,12,11,2021,-9223372036849773568,"Vita",400,NA,2021-11-12
-9223372035254355968,-9223372036830595072,21,"BZ","C4",11,12,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-12
-9223372035254355968,-9223372036830657536,21,"BZ","C4",11,12,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-12
-9223372035254360064,-9223372036830741504,21,"BZ","C4",11,12,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-12
-9223372035260123136,-9223372036830593024,22,"TN","C4",11,12,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-12
-9223372035264056320,-9223372036830763008,21,"BZ","C4",11,12,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-12
-9223372035264138240,-9223372036830755840,21,"BZ","C4",11,12,11,2021,-9223372036849263616,"Macello",NA,NA,2021-11-12
-9223372035273639936,-9223372036830739456,24,"VI","C4",11,12,11,2021,-9223372036849829888,"Macello",400,NA,2021-11-12
-9223372035274158080,-9223372036830676992,22,"TN","C4",11,12,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-12
-9223372035278617600,-9223372036830784512,30,"UD","C4",11,12,11,2021,-9223372036849168384,"Vita",350,NA,2021-11-12
-9223372033781259264,-9223372036830669824,96,"BI","C4",11,13,11,2021,-9223372036849187840,"Vita",350,NA,2021-11-13
-9223372035216358400,-9223372036830513152,21,"BZ","C4",11,13,11,2021,-9223372036849259520,"",NA,NA,2021-11-13
-9223372035228425216,-9223372036830722048,21,"BZ","C4",11,14,11,2021,-9223372036849263616,"Macello",NA,NA,2021-11-14
-9223372035244753920,-9223372036830507008,21,"BZ","C4",11,14,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-14
-9223372031849232384,-9223372036830699520,14,"SO","C4",11,15,11,2021,-9223372036849175552,"Macello",340,NA,2021-11-15
-9223372033393167360,-9223372036830175232,21,"BZ","C4",11,15,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-15
-9223372035221378048,-9223372036830603264,16,"BG","C4",11,15,11,2021,-9223372036849179648,"Macello",NA,NA,2021-11-15
-9223372035244018688,-9223372036830617600,22,"TN","C4",11,15,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-15
-9223372035244743680,-9223372036830711808,21,"BZ","C4",11,15,11,2021,-9223372036849259520,"Vita",NA,NA,2021-11-15
-9223372035264140288,-9223372036830710784,21,"BZ","C4",11,15,11,2021,-9223372036849259520,"Macello",NA,NA,2021-11-15
-9223372034347884544,-9223372036830448640,21,"BZ","C4",11,16,11,2021,-9223372036849259520,"Vita",NA,NA,2021-11-16
-9223372035222715392,-9223372036830619648,21,"BZ","C4",11,16,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-16
-9223372035248123904,-9223372036830563328,22,"TN","C4",11,16,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-16
-9223372035250971648,-9223372036830700544,24,"VI","C4",11,16,11,2021,-9223372036850186240,"Vita",400,NA,2021-11-16
-9223372035259778048,-9223372036830569472,2,"VC","C4",11,16,11,2021,-9223372036850444288,"Vita",350,NA,2021-11-16
-9223372035331013632,-9223372036830766080,26,"TV","C4",11,16,11,2021,-9223372036850570240,"Vita",320,NA,2021-11-16
-9223372031990166528,-9223372036830472192,68,"PE","C4",11,17,11,2021,-9223372036849252352,"Vita",400,NA,2021-11-17
-9223372035082982400,-9223372036830454784,21,"BZ","C4",11,17,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-17
-9223372035095391232,-9223372036830311424,21,"BZ","C4",11,17,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-17
-9223372035220125696,-9223372036830670848,13,"CO","C4",11,17,11,2021,-9223372036849168384,"Vita",NA,NA,2021-11-17
-9223372035254368256,-9223372036830540800,21,"BZ","C4",11,17,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-17
-9223372032734254080,-9223372036829740032,21,"BZ","C4",11,18,11,2021,-9223372036849183744,"Vita",NA,NA,2021-11-18
-9223372035234513920,-9223372036830381056,1,"TO","C4",11,18,11,2021,-9223372036849920000,"Vita",500,NA,2021-11-18
-9223372035273749504,-9223372036830675968,10,"GE","C4",11,18,11,2021,-9223372036849185792,"Vita",360,NA,2021-11-18
-9223372030516447232,-9223372036830116864,21,"BZ","C4",11,19,11,2021,-9223372036834520064,"Vita",NA,NA,2021-11-19
-9223372035216581632,-9223372036830647296,21,"BZ","C4",11,19,11,2021,-9223372036849259520,"Macello",NA,NA,2021-11-19
-9223372035251007488,-9223372036830505984,22,"TN","C4",11,19,11,2021,-9223372036849256448,"Vita",350,NA,2021-11-19
-9223372035263509504,-9223372036830618624,93,"PN","C4",11,19,11,2021,-9223372036849172480,"Vita",300,NA,2021-11-19
-9223372035263567872,-9223372036830598144,22,"TN","C4",11,19,11,2021,-9223372036849256448,"Vita",400,NA,2021-11-19
-9223372034277580800,-9223372036830623744,37,"BO","C4",11,20,11,2021,-9223372036849183744,"Macello",250,NA,2021-11-20
-9223372035095619584,-9223372036830459904,21,"BZ","C4",11,20,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-20
-9223372035238494208,-9223372036830411776,22,"TN","C4",11,20,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-20
-9223372035248124928,-9223372036830759936,97,"LC","C4",11,20,11,2021,-9223372036850555904,"Vita",350,NA,2021-11-20
-9223372034451767296,-9223372036830512128,17,"BS","C4",11,21,11,2021,-9223372036849181696,"Vita",NA,NA,2021-11-21
-9223372035228437504,-9223372036830576640,21,"BZ","C4",11,21,11,2021,-9223372036849259520,"Vita",NA,NA,2021-11-21
-9223372035230418944,-9223372036830405632,24,"VI","C4",11,21,11,2021,-9223372036850184192,"Macello",400,NA,2021-11-21
-9223372035243240448,-9223372036830462976,14,"SO","C4",11,21,11,2021,-9223372036846356480,"Macello",NA,NA,2021-11-21
-9223372034317140992,-9223372036830341120,21,"BZ","C4",11,22,11,2021,-9223372036849179648,"Macello",NA,NA,2021-11-22
-9223372034317142016,-9223372036830233600,21,"BZ","C4",11,22,11,2021,-9223372036834528256,"Macello",NA,NA,2021-11-22
-9223372035229974528,-9223372036830407680,1,"TO","C4",11,22,11,2021,-9223372036849443840,"Vita",300,NA,2021-11-22
-9223372034443118592,-9223372036830220288,21,"BZ","C4",11,23,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-23
-9223372034761017344,-9223372036830166016,21,"BZ","C4",11,23,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-23
-9223372035084410880,-9223372036830342144,21,"BZ","C4",11,23,11,2021,-9223372036849263616,"Macello",NA,NA,2021-11-23
-9223372035239976960,-9223372036830541824,22,"TN","C4",11,23,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-23
-9223372035270716416,-9223372036830655488,22,"TN","C4",11,23,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-23
-9223372033708739584,-9223372036830572544,13,"CO","C4",11,24,11,2021,-9223372036850280448,"Macello",NA,NA,2021-11-24
-9223372033796121600,-9223372036829216768,21,"BZ","C4",11,24,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-24
-9223372035234271232,-9223372036830635008,21,"BZ","C4",11,24,11,2021,-9223372036849259520,"Vita",NA,NA,2021-11-24
-9223372035252308992,-9223372036830521344,22,"TN","C4",11,24,11,2021,-9223372036849256448,"Vita",250,NA,2021-11-24
-9223372035220098048,-9223372036830337024,22,"TN","C4",11,25,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-25
-9223372035223650304,-9223372036830613504,21,"BZ","C4",11,25,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-25
-9223372035234103296,-9223372036830420992,21,"BZ","C4",11,26,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-26
-9223372035234104320,-9223372036830380032,21,"BZ","C4",11,26,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-26
-9223372035240773632,-9223372036830433280,2,"VC","C4",11,26,11,2021,-9223372036850171904,"Vita",400,NA,2021-11-26
-9223372035248124928,-9223372036830552064,97,"LC","C4",11,26,11,2021,-9223372036850555904,"Vita",400,NA,2021-11-26
-9223372035253965824,-9223372036830534656,103,"VB","C4",11,26,11,2021,-9223372036849187840,"Vita",300,NA,2021-11-26
-9223372034191841280,-9223372036830431232,30,"UD","C4",11,27,11,2021,-9223372036849168384,"Vita",400,NA,2021-11-27
-9223372034199249920,-9223372036828722176,25,"BL","C4",11,28,11,2021,-9223372036850576384,"Vita",350,NA,2021-11-28
-9223372035228601344,-9223372036830489600,21,"BZ","C4",11,28,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-28
-9223372035243141120,-9223372036830450688,25,"BL","C4",11,28,11,2021,-9223372036850371584,"Vita",400,NA,2021-11-28
-9223372035244408832,-9223372036830455808,22,"TN","C4",11,28,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-28
-9223372035244754944,-9223372036830517248,21,"BZ","C4",11,28,11,2021,-9223372036849261568,"Macello",NA,NA,2021-11-28
-9223372035256727552,-9223372036830546944,22,"TN","C4",11,28,11,2021,-9223372036849256448,"Vita",400,NA,2021-11-28
-9223372034968942592,-9223372036830440448,17,"BS","C4",11,29,11,2021,-9223372036849187840,"Vita",450,NA,2021-11-29
-9223372035228242944,-9223372036830524416,93,"PN","C4",11,29,11,2021,-9223372036849185792,"Vita",350,NA,2021-11-29
-9223372035234105344,-9223372036830399488,21,"BZ","C4",11,29,11,2021,-9223372036849263616,"Vita",NA,NA,2021-11-29
-9223372034993660928,-9223372036830447616,2,"VC","C4",11,30,11,2021,-9223372036850599936,"Macello",400,NA,2021-11-30
-9223372035215466496,-9223372036830458880,22,"TN","C4",11,30,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-30
-9223372035222604800,-9223372036830474240,1,"TO","C4",11,30,11,2021,-9223372036850043904,"Vita",500,NA,2021-11-30
-9223372035223641088,-9223372036830377984,21,"BZ","C4",11,30,11,2021,-9223372036849261568,"Vita",NA,NA,2021-11-30
-9223372035223654400,-9223372036830334976,21,"BZ","C4",11,30,11,2021,-9223372036849263616,"Macello",NA,NA,2021-11-30
-9223372035244018688,-9223372036830452736,22,"TN","C4",11,30,11,2021,-9223372036849256448,"Vita",NA,NA,2021-11-30
-9223372034322664448,-9223372036830062592,97,"LC","C4",11,1,12,2021,-9223372036850152448,"Macello",350,NA,2021-12-01
-9223372035089853440,-9223372036830483456,21,"BZ","C4",11,1,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-01
-9223372035260696576,-9223372036830577664,22,"TN","C4",11,1,12,2021,-9223372036849256448,"Vita",250,NA,2021-12-01
-9223372035261584384,-9223372036830579712,26,"TV","C4",11,1,12,2021,-9223372036850215936,"Vita",NA,NA,2021-12-01
-9223372034456210432,-9223372036830277632,21,"BZ","C4",11,2,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-02
-9223372035076128768,-9223372036830543872,17,"BS","C4",11,2,12,2021,-9223372036849267712,"Vita",300,NA,2021-12-02
-9223372035087637504,-9223372036830475264,21,"BZ","C4",11,2,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-02
-9223372034330276864,-9223372036830514176,16,"BG","C4",11,3,12,2021,-9223372036849168384,"Macello",NA,NA,2021-12-03
-9223372035234275328,-9223372036830515200,21,"BZ","C4",11,3,12,2021,-9223372036849259520,"Macello",NA,NA,2021-12-03
-9223372035248657408,-9223372036830491648,24,"VI","C4",11,3,12,2021,-9223372036850264064,"Macello",400,NA,2021-12-03
-9223372035089900544,-9223372036830097408,21,"BZ","C4",11,4,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-04
-9223372035099881472,-9223372036830449664,21,"BZ","C4",11,4,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-04
-9223372033077645312,-9223372036829876224,21,"BZ","C4",11,5,12,2021,-9223372036849177600,"Vita",NA,NA,2021-12-05
-9223372034456117248,-9223372036830087168,21,"BZ","C4",11,5,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-05
-9223372034956394496,-9223372036830427136,21,"BZ","C4",11,5,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-05
-9223372035223644160,-9223372036830297088,21,"BZ","C4",11,5,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-05
-9223372035219028992,-9223372036830446592,13,"CO","C4",11,6,12,2021,-9223372036849168384,"Macello",NA,NA,2021-12-06
-9223372035236224000,-9223372036830400512,22,"TN","C4",11,6,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-06
-9223372035099876352,-9223372036830493696,21,"BZ","C4",11,7,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-07
-9223372035105259520,-9223372036830271488,16,"BG","C4",11,8,12,2021,-9223372036850494464,"Vita",NA,NA,2021-12-08
-9223372035228492800,-9223372036830408704,21,"BZ","C4",11,8,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-08
-9223372035249482752,-9223372036830494720,22,"TN","C4",11,8,12,2021,-9223372036849256448,"Macello",NA,NA,2021-12-08
-9223372030661694464,-9223372036830469120,21,"BZ","C4",11,9,12,2021,-9223372036849177600,"Vita",NA,NA,2021-12-09
-9223372035099839488,-9223372036830172160,21,"BZ","C4",11,10,12,2021,-9223372036849258496,"Vita",NA,NA,2021-12-10
-9223372035216612352,-9223372036830226432,21,"BZ","C4",11,11,12,2021,-9223372036849261568,"Macello",NA,NA,2021-12-11
-9223372035223654400,-9223372036830393344,21,"BZ","C4",11,11,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-11
-9223372034443043840,-9223372036830241792,21,"BZ","C4",11,12,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-12
-9223372034648032256,-9223372036830306304,97,"LC","C4",11,12,12,2021,-9223372036849175552,"Macello",350,NA,2021-12-12
-9223372035229977600,-9223372036830324736,22,"TN","C4",11,12,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-12
-9223372033227324416,-9223372036830338048,22,"TN","C4",11,13,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-13
-9223372035084167168,-9223372036830340096,17,"BS","C4",11,13,12,2021,-9223372036834583552,"Macello",NA,NA,2021-12-13
-9223372035223642112,-9223372036830281728,21,"BZ","C4",11,13,12,2021,-9223372036849261568,"Macello",NA,NA,2021-12-13
-9223372034223674368,-9223372036830336000,13,"CO","C4",11,14,12,2021,-9223372036849168384,"Vita",300,NA,2021-12-14
-9223372034991183872,-9223372036830404608,21,"BZ","C4",11,14,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-14
-9223372034448793600,-9223372036830160896,2,"VC","C4",11,15,12,2021,-9223372036850171904,"Vita",400,NA,2021-12-15
-9223372034991145984,-9223372036830323712,21,"BZ","C4",11,15,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-15
-9223372035089900544,-9223372036830416896,21,"BZ","C4",11,15,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-15
-9223372035099873280,-9223372036830223360,21,"BZ","C4",11,15,12,2021,-9223372036849259520,"Vita",NA,NA,2021-12-15
-9223372035217254400,-9223372036830235648,14,"SO","C4",11,15,12,2021,-9223372036850079744,"Macello",420,NA,2021-12-15
-9223372035096911872,-9223372036830237696,22,"TN","C4",11,16,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-16
-9223372035087888384,-9223372036830307328,21,"BZ","C4",11,17,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-17
-9223372035089900544,-9223372036830260224,21,"BZ","C4",11,17,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-17
-9223372035089900544,-9223372036830246912,21,"BZ","C4",11,17,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-17
-9223372033212468224,-9223372036829095936,25,"BL","C4",11,18,12,2021,-9223372036850576384,"Macello",350,NA,2021-12-18
-9223372034296933376,-9223372036829114368,13,"CO","C4",11,18,12,2021,-9223372036849177600,"Vita",250,NA,2021-12-18
-9223372034348112896,-9223372036830170112,21,"BZ","C4",11,18,12,2021,-9223372036849259520,"Vita",NA,NA,2021-12-18
-9223372034992954368,-9223372036830092288,21,"BZ","C4",11,18,12,2021,-9223372036849261568,"Macello",NA,NA,2021-12-18
-9223372035216116736,-9223372036830222336,22,"TN","C4",11,18,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-18
-9223372034860375040,-9223372036830287872,24,"VI","C4",11,19,12,2021,-9223372036850392064,"Vita",NA,NA,2021-12-19
-9223372035099874304,-9223372036830227456,21,"BZ","C4",11,19,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-19
-9223372034445683712,-9223372036830286848,14,"SO","C4",11,20,12,2021,-9223372036849187840,"Macello",410,NA,2021-12-20
-9223372035089952768,-9223372036830211072,1,"TO","C4",11,20,12,2021,-9223372036849468416,"Vita",400,NA,2021-12-20
-9223372035099868160,-9223372036830301184,21,"BZ","C4",11,20,12,2021,-9223372036849259520,"Macello",NA,NA,2021-12-20
-9223372033755988992,-9223372036830248960,17,"BS","C4",11,21,12,2021,-9223372036849177600,"Macello",NA,NA,2021-12-21
-9223372034443380736,-9223372036830150656,21,"BZ","C4",11,21,12,2021,-9223372036849259520,"Vita",NA,NA,2021-12-21
-9223372034991655936,-9223372036830318592,21,"BZ","C4",11,21,12,2021,-9223372036849261568,"Vita",NA,NA,2021-12-21
-9223372035222604800,-9223372036830274560,22,"TN","C4",11,21,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-21
-9223372034443025408,-9223372036830164992,21,"BZ","C4",11,22,12,2021,-9223372036849259520,"Vita",NA,NA,2021-12-22
-9223372035217246208,-9223372036830228480,22,"TN","C4",11,22,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-22
-9223372035230533632,-9223372036830326784,25,"BL","C4",11,22,12,2021,-9223372036849422336,"Macello",NA,NA,2021-12-22
-9223372033729293312,-9223372036830262272,16,"BG","C4",11,23,12,2021,-9223372036849179648,"Vita",NA,NA,2021-12-23
-9223372033809086464,-9223372036830219264,21,"BZ","C4",11,23,12,2021,-9223372036847292416,"Vita",NA,NA,2021-12-23
-9223372035076127744,-9223372036830149632,17,"BS","C4",11,23,12,2021,-9223372036849267712,"Macello",250,NA,2021-12-23
-9223372035089734656,-9223372036830109696,21,"BZ","C4",11,23,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-23
-9223372035103610880,-9223372036830296064,16,"BG","C4",11,23,12,2021,-9223372036850492416,"Vita",NA,NA,2021-12-23
-9223372035216594944,-9223372036830231552,21,"BZ","C4",11,23,12,2021,-9223372036849259520,"Macello",NA,NA,2021-12-23
-9223372034945508352,-9223372036830303232,17,"BS","C4",11,24,12,2021,-9223372036850291712,"Macello",NA,NA,2021-12-24
-9223372035054999552,-9223372036830258176,22,"TN","C4",11,24,12,2021,-9223372036849256448,"Vita",NA,NA,2021-12-24
-9223372035099583488,-9223372036830425088,22,"TN","C4",11,24,12,2021,-9223372036849256448,"Macello",NA,NA,2021-12-24
-9223372035099876352,-9223372036830257152,21,"BZ","C4",11,24,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-24
-9223372033686944768,-9223372036830229504,93,"PN","C4",11,25,12,2021,-9223372036849172480,"Vita",400,NA,2021-12-25
-9223372033709154304,-9223372036830200832,14,"SO","C4",11,25,12,2021,-9223372036849179648,"Vita",NA,NA,2021-12-25
-9223372034326167552,-9223372036830215168,14,"SO","C4",11,25,12,2021,-9223372036850262016,"Macello",NA,NA,2021-12-25
-9223372034451765248,-9223372036830128128,21,"BZ","C4",11,26,12,2021,-9223372036849263616,"Macello",NA,NA,2021-12-26
-9223372035103039488,-9223372036830205952,22,"TN","C4",11,26,12,2021,-9223372036849256448,"Macello",NA,NA,2021-12-26
-9223372033031277568,-9223372036829860864,21,"BZ","C4",11,27,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-27
-9223372033762087936,-9223372036828806144,21,"BZ","C4",11,27,12,2021,-9223372036849263616,"Vita",NA,NA,2021-12-27
-9223372034154916864,-9223372036829096960,25,"BL","C4",11,27,12,2021,-9223372036850576384,"Vita",300,NA,2021-12-27
-9223372034191746048,-9223372036830178304,30,"UD","C4",11,27,12,2021,-9223372036849172480,"Vita",350,NA,2021-12-27
