idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,CodiceAziendaNascita,DestinazioneSoggetto,PesoAllaNascita,NumeroCapezzoli
-9223372036089614302,-9223372036844488820,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089614316,-9223372036844488821,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089614359,-9223372036844488824,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089614723,-9223372036844488847,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089614738,-9223372036844488848,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089615324,-9223372036844488888,21,BZ,C4,11,23,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089705631,-9223372036844494565,22,TN,C4,11,12,12,2020,-9.223372036849256e+18,Vita,,
-9223372036089780564,-9223372036844499476,1,TO,C4,11,30,12,2020,-9.223372036850096e+18,Vita,300.0,
-9223372036089780594,-9223372036844499478,1,TO,C4,11,18,12,2020,-9.223372036850096e+18,Vita,300.0,
-9223372036089786490,-9223372036844499856,2,VC,C4,11,4,12,2020,-9.223372036849424e+18,Vita,400.0,
-9223372036089807090,-9223372036844501143,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Vita,,
-9223372036089855615,-9223372036844504133,22,TN,C4,11,7,12,2020,-9.223372036849257e+18,Vita,,
-9223372036089855629,-9223372036844504134,22,TN,C4,11,20,12,2020,-9.223372036849257e+18,Vita,,
-9223372036089855886,-9223372036844504150,22,TN,C4,11,16,12,2020,-9.223372036849257e+18,Vita,,
-9223372036089857322,-9223372036844504238,22,TN,C4,11,22,12,2020,-9.223372036849257e+18,Vita,350.0,
-9223372036089875847,-9223372036844505416,21,BZ,C4,11,14,12,2020,-9.223372036849261e+18,Macello,,
-9223372036089880065,-9223372036844505693,21,BZ,C4,11,17,12,2020,-9.223372036849261e+18,Vita,,
-9223372036089884749,-9223372036844506012,21,BZ,C4,11,4,12,2020,-9.223372036849261e+18,Vita,,
-9223372036089886640,-9223372036844506140,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089886924,-9223372036844506158,21,BZ,C4,11,21,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089886938,-9223372036844506159,21,BZ,C4,11,12,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089886997,-9223372036844506163,21,BZ,C4,11,2,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089887168,-9223372036844506174,21,BZ,C4,11,18,12,2020,-9.223372036849263e+18,Vita,,
-9223372036089887678,-9223372036844506208,21,BZ,C4,11,17,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089887726,-9223372036844506211,21,BZ,C4,11,10,12,2020,-9.223372036849263e+18,Vita,,
-9223372036089887789,-9223372036844506215,21,BZ,C4,11,4,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089887845,-9223372036844506219,21,BZ,C4,11,17,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089888089,-9223372036844506235,21,BZ,C4,11,21,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888103,-9223372036844506236,21,BZ,C4,11,21,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888134,-9223372036844506238,21,BZ,C4,11,28,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089888180,-9223372036844506241,21,BZ,C4,11,28,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089888253,-9223372036844506246,21,BZ,C4,11,7,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888328,-9223372036844506251,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888342,-9223372036844506252,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888356,-9223372036844506253,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888551,-9223372036844506265,21,BZ,C4,11,28,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089888565,-9223372036844506266,21,BZ,C4,11,28,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089888990,-9223372036844506292,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889039,-9223372036844506295,21,BZ,C4,11,12,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889104,-9223372036844506299,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889209,-9223372036844506306,21,BZ,C4,11,12,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889259,-9223372036844506310,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889288,-9223372036844506312,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089889305,-9223372036844506313,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089889334,-9223372036844506315,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889445,-9223372036844506322,21,BZ,C4,11,12,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889532,-9223372036844506328,21,BZ,C4,11,12,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889573,-9223372036844506330,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089889588,-9223372036844506331,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089889695,-9223372036844506338,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089889709,-9223372036844506339,21,BZ,C4,11,5,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089889801,-9223372036844506345,21,BZ,C4,11,5,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089890112,-9223372036844506365,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089890127,-9223372036844506366,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089890141,-9223372036844506367,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089890155,-9223372036844506368,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089890230,-9223372036844506373,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089890244,-9223372036844506374,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089890385,-9223372036844506383,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089890402,-9223372036844506384,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089890993,-9223372036844506422,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891007,-9223372036844506423,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891022,-9223372036844506424,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891090,-9223372036844506428,21,BZ,C4,11,5,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891181,-9223372036844506434,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891276,-9223372036844506440,21,BZ,C4,11,22,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891290,-9223372036844506441,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891305,-9223372036844506442,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891516,-9223372036844506455,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089891533,-9223372036844506456,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891547,-9223372036844506457,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891561,-9223372036844506458,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891576,-9223372036844506459,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089891591,-9223372036844506460,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891769,-9223372036844506466,21,BZ,C4,11,9,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891830,-9223372036844506470,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891878,-9223372036844506473,21,BZ,C4,11,16,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089891955,-9223372036844506478,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089892093,-9223372036844506487,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089892107,-9223372036844506488,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089892139,-9223372036844506490,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089892153,-9223372036844506491,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Vita,,
-9223372036089892181,-9223372036844506493,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Macello,,
-9223372036089892272,-9223372036844506499,21,BZ,C4,11,16,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089892290,-9223372036844506500,21,BZ,C4,11,16,12,2020,-9.223372036849263e+18,Macello,,
-9223372036089892314,-9223372036844506501,21,BZ,C4,11,9,12,2020,-9.223372036849263e+18,Vita,,
-9223372036089893048,-9223372036844506550,21,BZ,C4,11,12,12,2020,-9.223372036849263e+18,Vita,,
-9223372036089966446,-9223372036844511361,96,BI,C4,11,11,12,2020,-9.223372036849399e+18,Vita,300.0,
-9223372036089992311,-9223372036844513025,25,BL,C4,11,9,12,2020,-9.223372036850577e+18,Vita,300.0,
-9223372036089992326,-9223372036844513026,25,BL,C4,11,1,12,2020,-9.223372036850577e+18,Macello,300.0,
-9223372036089992358,-9223372036844513028,25,BL,C4,11,11,12,2020,-9.223372036850577e+18,Macello,350.0,
-9223372036089992373,-9223372036844513029,25,BL,C4,11,7,12,2020,-9.223372036850577e+18,Vita,300.0,
-9223372036089994027,-9223372036844513137,16,BG,C4,11,24,12,2020,-9.223372036850493e+18,Vita,450.0,
-9223372036089994042,-9223372036844513138,16,BG,C4,11,19,12,2020,-9.223372036850493e+18,Vita,450.0,
-9223372036090007596,-9223372036844514023,93,PN,C4,11,9,12,2020,-9.223372036849186e+18,Vita,400.0,
-9223372036090007611,-9223372036844514024,93,PN,C4,11,6,12,2020,-9.223372036849186e+18,Vita,350.0,
-9223372036090036690,-9223372036844515832,22,TN,C4,11,6,12,2020,-9.223372036849257e+18,Vita,,
-9223372036090095459,-9223372036844519516,21,BZ,C4,11,1,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090120677,-9223372036844521074,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090120735,-9223372036844521077,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090120765,-9223372036844521079,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090126436,-9223372036844521450,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090126649,-9223372036844521462,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090126742,-9223372036844521468,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090126797,-9223372036844521472,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090126872,-9223372036844521477,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090127296,-9223372036844521507,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090127374,-9223372036844521510,22,TN,C4,11,29,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090131134,-9223372036844521814,1,TO,C4,11,14,12,2020,-9.223372036850549e+18,Vita,350.0,
-9223372036090163160,-9223372036844523880,21,BZ,C4,11,2,12,2020,-9.22337203684926e+18,Macello,,
-9223372036090167087,-9223372036844524138,21,BZ,C4,11,18,12,2020,-9.22337203684926e+18,Macello,,
-9223372036090171987,-9223372036844524446,21,BZ,C4,11,17,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090172001,-9223372036844524447,21,BZ,C4,11,17,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090174473,-9223372036844524607,21,BZ,C4,11,12,12,2020,-9.22337203684926e+18,Vita,,
-9223372036090174602,-9223372036844524621,21,BZ,C4,11,19,12,2020,-9.22337203684926e+18,Vita,,
-9223372036090175983,-9223372036844524708,21,BZ,C4,11,14,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090176054,-9223372036844524713,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090176670,-9223372036844524753,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090176684,-9223372036844524754,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090176702,-9223372036844524755,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090176806,-9223372036844524762,21,BZ,C4,11,18,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090176820,-9223372036844524763,21,BZ,C4,11,18,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090176840,-9223372036844524764,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090176954,-9223372036844524771,21,BZ,C4,11,7,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090176988,-9223372036844524773,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090177082,-9223372036844524779,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090177097,-9223372036844524780,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090177191,-9223372036844524785,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090177208,-9223372036844524786,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090177223,-9223372036844524787,21,BZ,C4,11,14,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090177315,-9223372036844524791,21,BZ,C4,11,4,12,2020,-9.22337203684926e+18,Vita,,
-9223372036090177343,-9223372036844524793,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090177488,-9223372036844524803,21,BZ,C4,11,10,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090178844,-9223372036844524891,21,BZ,C4,11,13,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090178858,-9223372036844524892,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090178872,-9223372036844524893,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090178962,-9223372036844524899,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090178977,-9223372036844524900,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090179020,-9223372036844524903,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090179036,-9223372036844524904,21,BZ,C4,11,17,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090179050,-9223372036844524905,21,BZ,C4,11,18,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090179273,-9223372036844524919,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090179397,-9223372036844524923,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090179483,-9223372036844524929,21,BZ,C4,11,19,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090179593,-9223372036844524936,21,BZ,C4,11,1,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090179621,-9223372036844524938,21,BZ,C4,11,12,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090179635,-9223372036844524939,21,BZ,C4,11,11,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090179682,-9223372036844524942,21,BZ,C4,11,10,12,2020,-9.223372036849264e+18,Macello,,
-9223372036090180085,-9223372036844524967,21,BZ,C4,11,18,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090180129,-9223372036844524970,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090180665,-9223372036844525002,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090180693,-9223372036844525004,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090180722,-9223372036844525006,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090181584,-9223372036844525062,21,BZ,C4,11,7,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090181615,-9223372036844525064,21,BZ,C4,11,6,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090181782,-9223372036844525075,21,BZ,C4,11,12,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090181952,-9223372036844525085,21,BZ,C4,11,11,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090182072,-9223372036844525091,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090182253,-9223372036844525103,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090182669,-9223372036844525129,21,BZ,C4,11,17,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090182699,-9223372036844525131,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090182920,-9223372036844525145,21,BZ,C4,11,17,12,2020,-9.223372036849263e+18,Vita,,
-9223372036090183062,-9223372036844525155,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090183565,-9223372036844525193,21,BZ,C4,11,9,12,2020,-9.223372036849263e+18,Vita,,
-9223372036090183593,-9223372036844525195,21,BZ,C4,11,9,12,2020,-9.223372036849263e+18,Vita,,
-9223372036090183607,-9223372036844525196,21,BZ,C4,11,9,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090184062,-9223372036844525226,21,BZ,C4,11,15,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090184076,-9223372036844525227,21,BZ,C4,11,15,12,2020,-9.223372036849263e+18,Macello,,
-9223372036090184090,-9223372036844525228,21,BZ,C4,11,18,12,2020,-9.223372036849264e+18,Vita,,
-9223372036090184104,-9223372036844525229,21,BZ,C4,11,18,12,2020,-9.223372036849264e+18,Vita,,
-9223372036090184119,-9223372036844525230,21,BZ,C4,11,18,12,2020,-9.223372036849264e+18,Vita,,
-9223372036090184414,-9223372036844525248,21,BZ,C4,11,11,12,2020,-9.223372036849263e+18,Vita,,
-9223372036090263603,-9223372036844530415,25,BL,C4,11,24,12,2020,-9.223372036849422e+18,Macello,,
-9223372036090279586,-9223372036844531429,22,TN,C4,11,17,12,2020,-9.223372036849257e+18,Vita,300.0,
-9223372036090283163,-9223372036844531613,14,SO,C4,11,10,12,2020,-9.223372036849414e+18,Vita,410.0,
-9223372036090311485,-9223372036844533345,22,TN,C4,11,14,12,2020,-9.223372036849257e+18,Vita,320.0,
-9223372036090318320,-9223372036844533776,2,VC,C4,11,4,12,2020,-9.223372036850293e+18,Vita,400.0,
-9223372036090318504,-9223372036844533788,21,BZ,C4,11,11,12,2020,-9.223372036849257e+18,Vita,,
-9223372036090330397,-9223372036844534526,24,VI,C4,11,14,12,2020,-9.223372036850391e+18,Vita,,
-9223372036090346797,-9223372036844535537,24,VI,C4,11,1,12,2020,-9.223372036850185e+18,Vita,,
-9223372036090349314,-9223372036844535691,22,TN,C4,11,5,12,2020,-9.223372036849257e+18,Vita,,
-9223372036090409859,-9223372036844539331,30,UD,C4,11,1,12,2020,-9.223372036850346e+18,Macello,350.0,
-9223372036090409874,-9223372036844539332,30,UD,C4,11,3,12,2020,-9.223372036850346e+18,Macello,350.0,
-9223372036090409889,-9223372036844539333,30,UD,C4,11,6,12,2020,-9.223372036850346e+18,Macello,350.0,
-9223372036090411461,-9223372036844539436,22,TN,C4,11,1,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090417845,-9223372036844539819,22,TN,C4,11,17,12,2020,-9.223372036849256e+18,Vita,,
-9223372036090445388,-9223372036844541578,21,BZ,C4,11,6,12,2020,-9.223372036849258e+18,Vita,,
-9223372036090445402,-9223372036844541579,21,BZ,C4,11,5,12,2020,-9.223372036849258e+18,Macello,,
-9223372036090449129,-9223372036844541823,21,BZ,C4,11,3,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090450880,-9223372036844541935,21,BZ,C4,11,8,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090452282,-9223372036844542021,21,BZ,C4,11,4,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090452630,-9223372036844542043,21,BZ,C4,11,1,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090453931,-9223372036844542128,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090453945,-9223372036844542129,21,BZ,C4,11,11,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090453994,-9223372036844542132,21,BZ,C4,11,3,12,2020,-9.223372036849261e+18,Vita,,
-9223372036090454735,-9223372036844542178,21,BZ,C4,11,1,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090454946,-9223372036844542192,21,BZ,C4,11,14,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090454960,-9223372036844542193,21,BZ,C4,11,14,12,2020,-9.223372036849261e+18,Macello,,
-9223372036090455484,-9223372036844542226,21,BZ,C4,11,7,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090455498,-9223372036844542227,21,BZ,C4,11,7,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090455513,-9223372036844542228,21,BZ,C4,11,7,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090455572,-9223372036844542232,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090455600,-9223372036844542234,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090455614,-9223372036844542235,21,BZ,C4,11,3,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090455786,-9223372036844542245,21,BZ,C4,11,11,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090455855,-9223372036844542249,21,BZ,C4,11,11,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090455997,-9223372036844542258,21,BZ,C4,11,9,12,2020,-9.223372036849262e+18,Macello,,
-9223372036090456012,-9223372036844542259,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Vita,,
-9223372036090456026,-9223372036844542260,21,BZ,C4,11,4,12,2020,-9.223372036849262e+18,Vita,,
