idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc
-9223372033780126744,-9223372036850533209,10,GE,C4,11,11,5,2022,,0.0,2022-05-11,37942523
-9223372033780127803,-9223372036846198920,96,BI,C4,11,13,5,2022,,0.0,2022-05-13,41985158
-9223372033780162697,-9223372036850225200,4,CN,C4,11,17,5,2022,,0.0,2022-05-17,51276913
-9223372033780879995,-9223372036844176923,76,PZ,C4,11,11,5,2022,1.0,68.0,2022-05-11,51297761
-9223372033780880335,-9223372036849190298,76,PZ,C4,11,11,5,2022,0.0,54.6,2022-05-11,51297644
-9223372033780880411,-9223372036849190261,76,PZ,C4,11,11,5,2022,0.0,53.7,2022-05-11,51297617
-9223372033781042549,-9223372036849228291,24,VI,C4,11,13,5,2022,1.0,79.5,2022-05-13,51364909
-9223372033781049809,-9223372036850263269,24,VI,C4,11,13,5,2022,1.0,76.1,2022-05-13,51364893
-9223372033781050481,-9223372036850263295,24,VI,C4,11,13,5,2022,1.0,65.3,2022-05-13,51364801
-9223372033781051423,-9223372036849371768,24,VI,C4,11,13,5,2022,1.0,73.2,2022-05-13,51364972
-9223372033781051995,-9223372036850263184,24,VI,C4,11,13,5,2022,1.0,67.8,2022-05-13,51364904
-9223372033781052092,-9223372036850263214,24,VI,C4,11,13,5,2022,1.0,72.7,2022-05-13,51364817
-9223372033781055715,-9223372036848125570,24,VI,C4,11,13,5,2022,1.0,79.7,2022-05-13,51364828
-9223372033781056581,-9223372036850263228,24,VI,C4,11,13,5,2022,1.0,83.3,2022-05-13,51364911
-9223372033781057998,-9223372036831114161,24,VI,C4,11,13,5,2022,1.0,32.9,2022-05-13,52153726
-9223372033781059296,-9223372036850263312,24,VI,C4,11,13,5,2022,1.0,77.7,2022-05-13,51364748
-9223372033781059426,-9223372036846321275,24,VI,C4,11,13,5,2022,1.0,80.5,2022-05-13,51364969
-9223372033781059953,-9223372036846646880,24,VI,C4,11,13,5,2022,1.0,36.7,2022-05-13,52153594
-9223372033781060149,-9223372036846485080,24,VI,C4,11,13,5,2022,1.0,84.0,2022-05-13,51364980
-9223372033781062049,-9223372036850263200,24,VI,C4,11,13,5,2022,1.0,74.5,2022-05-13,51364805
-9223372033783240548,-9223372036850277220,1,TO,C4,11,12,5,2022,,92.2,2022-05-12,51222837
-9223372033783260659,-9223372036849995246,1,TO,C4,11,12,5,2022,,83.3,2022-05-12,42008004
-9223372033784259004,-9223372036834970302,17,BS,C4,11,10,5,2022,1.0,64.2,2022-05-10,87124508
-9223372033784371957,-9223372036847969539,86,EN,C4,11,10,5,2022,1.0,84.4,2022-05-10,40989852
-9223372033784396657,-9223372036850528040,16,BG,C4,11,13,5,2022,,91.1,2022-05-13,50090456
-9223372033784396979,-9223372036850528036,16,BG,C4,11,13,5,2022,,89.8,2022-05-13,50090318
-9223372033784397069,-9223372036849706787,16,BG,C4,11,13,5,2022,,86.8,2022-05-13,50090260
-9223372033784397141,-9223372036850528046,16,BG,C4,11,13,5,2022,,81.8,2022-05-13,50090193
-9223372033784517535,-9223372036833541625,97,LC,C4,11,12,5,2022,1.0,87.1,2022-05-12,50180592
-9223372033784517673,-9223372036848631222,97,LC,C4,11,12,5,2022,1.0,75.5,2022-05-12,50180556
-9223372033784517950,-9223372036848633332,97,LC,C4,11,12,5,2022,1.0,87.0,2022-05-12,50180343
-9223372033784518406,-9223372036846368386,97,LC,C4,11,12,5,2022,1.0,87.8,2022-05-12,50180178
-9223372033787255615,-9223372036849227301,2,VC,C4,11,12,5,2022,,85.4,2022-05-12,42009652
-9223372033787258339,-9223372036850508357,1,TO,C4,11,11,5,2022,,91.6,2022-05-11,51222769
-9223372033787262149,-9223372036849431019,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51192610
-9223372033787262790,-9223372036846587375,1,TO,C4,11,11,5,2022,,79.7,2022-05-11,51165591
-9223372033787263030,-9223372036850096385,1,TO,C4,11,11,5,2022,,81.7,2022-05-11,51165182
-9223372033787263561,-9223372036850095830,1,TO,C4,11,11,5,2022,,75.9,2022-05-11,51160886
-9223372033787264031,-9223372036849345749,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160775
-9223372033787264214,-9223372036850532184,1,TO,C4,11,11,5,2022,,86.7,2022-05-11,51160733
-9223372033787264236,-9223372036849396403,1,TO,C4,11,11,5,2022,,56.7,2022-05-11,51160732
-9223372033787264467,-9223372036850096118,1,TO,C4,11,11,5,2022,,55.4,2022-05-11,51160660
-9223372033787264638,-9223372036850095788,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160633
-9223372033787264817,-9223372036834938692,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160592
-9223372033787264946,-9223372036849396412,1,TO,C4,11,11,5,2022,,59.5,2022-05-11,51160547
-9223372033787265109,-9223372036849284446,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160498
-9223372033787265148,-9223372036850096367,1,TO,C4,11,11,5,2022,,71.2,2022-05-11,51160481
-9223372033787265213,-9223372036850096099,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160474
-9223372033787265234,-9223372036834938693,1,TO,C4,11,11,5,2022,,73.7,2022-05-11,51160465
-9223372033787265256,-9223372036834938688,1,TO,C4,11,11,5,2022,,78.2,2022-05-11,51160454
-9223372033787265278,-9223372036834938690,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160451
-9223372033787265432,-9223372036850095802,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160403
-9223372033787265555,-9223372036846351415,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160383
-9223372033787265700,-9223372036850095773,1,TO,C4,11,11,5,2022,,72.9,2022-05-11,51160332
-9223372033787265967,-9223372036850096128,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160255
-9223372033787266251,-9223372036850095765,1,TO,C4,11,11,5,2022,,78.3,2022-05-11,51160152
-9223372033787266317,-9223372036850095815,1,TO,C4,11,11,5,2022,,84.4,2022-05-11,51160132
-9223372033787266584,-9223372036850092206,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160050
-9223372033787266606,-9223372036834938691,1,TO,C4,11,11,5,2022,,0.0,2022-05-11,51160049
-9223372033787266628,-9223372036849396795,1,TO,C4,11,11,5,2022,,80.2,2022-05-11,51160044
-9223372033787266728,-9223372036834938689,1,TO,C4,11,11,5,2022,,83.3,2022-05-11,51160022
-9223372033787266911,-9223372036849345736,1,TO,C4,11,11,5,2022,,60.9,2022-05-11,51160007
-9223372033787985399,-9223372036845407117,30,UD,C4,11,11,5,2022,1.0,77.6,2022-05-11,41075820
-9223372033787985669,-9223372036850346263,30,UD,C4,11,11,5,2022,1.0,49.4,2022-05-11,41075782
-9223372033787986411,-9223372036845146617,30,UD,C4,11,11,5,2022,1.0,41.9,2022-05-11,41075689
-9223372033787986568,-9223372036850346231,30,UD,C4,11,11,5,2022,1.0,54.4,2022-05-11,41075660
-9223372033787986622,-9223372036849428814,30,UD,C4,11,11,5,2022,1.0,27.4,2022-05-11,41075653
-9223372033787986808,-9223372036831232884,30,UD,C4,11,11,5,2022,1.0,38.8,2022-05-11,41075637
-9223372033787987101,-9223372036850346300,30,UD,C4,11,11,5,2022,1.0,54.9,2022-05-11,41075577
-9223372033787987152,-9223372036850346246,30,UD,C4,11,11,5,2022,1.0,40.5,2022-05-11,41075573
-9223372033787987179,-9223372036845503331,30,UD,C4,11,11,5,2022,1.0,59.3,2022-05-11,41075569
-9223372033787987364,-9223372036832775525,30,UD,C4,11,11,5,2022,1.0,54.5,2022-05-11,41075551
-9223372033787987418,-9223372036831232822,30,UD,C4,11,11,5,2022,1.0,80.5,2022-05-11,41075543
-9223372033787987445,-9223372036850346269,30,UD,C4,11,11,5,2022,1.0,65.9,2022-05-11,41075540
-9223372033787987578,-9223372036850346209,30,UD,C4,11,11,5,2022,1.0,32.9,2022-05-11,41075526
-9223372033787987605,-9223372036850346273,30,UD,C4,11,11,5,2022,1.0,54.4,2022-05-11,41075525
-9223372033787987686,-9223372036850346295,30,UD,C4,11,11,5,2022,1.0,39.6,2022-05-11,41075519
-9223372033788346330,-9223372036834599414,17,BS,C4,11,11,5,2022,1.0,76.8,2022-05-11,87054864
-9223372033788472393,-9223372036849413702,14,SO,C4,11,11,5,2022,,88.7,2022-05-11,50175435
-9223372033788472555,-9223372036849413739,14,SO,C4,11,11,5,2022,,87.5,2022-05-11,50175412
-9223372033788474691,-9223372036849413703,14,SO,C4,11,11,5,2022,,90.3,2022-05-11,50175059
-9223372033788476588,-9223372036849316633,14,SO,C4,11,11,5,2022,,84.1,2022-05-11,50077756
-9223372033788506514,-9223372036849829462,13,CO,C4,11,11,5,2022,1.0,78.5,2022-05-11,38701828
-9223372033789767092,-9223372036849398724,96,BI,C4,11,9,5,2022,,78.1,2022-05-09,51265633
-9223372033789767109,-9223372036849398722,96,BI,C4,11,9,5,2022,,75.9,2022-05-09,51265611
-9223372033789767127,-9223372036849255145,96,BI,C4,11,9,5,2022,,91.3,2022-05-09,51265377
-9223372033791019786,-9223372036846171829,17,BS,C4,11,9,5,2022,1.0,72.1,2022-05-09,83696038
-9223372033791330608,-9223372036846249507,13,CO,C4,11,10,5,2022,1.0,77.3,2022-05-10,50180943
-9223372033791330648,-9223372036849376291,13,CO,C4,11,10,5,2022,1.0,67.0,2022-05-10,50180919
-9223372033791330708,-9223372036850280356,13,CO,C4,11,10,5,2022,1.0,78.5,2022-05-10,50180858
-9223372033791330787,-9223372036850280161,13,CO,C4,11,10,5,2022,1.0,61.0,2022-05-10,50180784
-9223372033791330847,-9223372036850280171,13,CO,C4,11,10,5,2022,1.0,73.1,2022-05-10,50180759
-9223372033791330867,-9223372036850280363,13,CO,C4,11,10,5,2022,1.0,64.2,2022-05-10,50180755
-9223372033791331544,-9223372036850280134,13,CO,C4,11,10,5,2022,1.0,77.1,2022-05-10,50180168
-9223372033792445957,-9223372036849226555,4,CN,C4,11,9,5,2022,,84.3,2022-05-09,51162209
-9223372033792472010,-9223372036850419252,4,CN,C4,11,9,5,2022,,86.7,2022-05-09,51105774
-9223372033792472141,-9223372036849641624,4,CN,C4,11,10,5,2022,,79.6,2022-05-10,51105659
-9223372033792472206,-9223372036850320877,4,CN,C4,11,9,5,2022,,84.8,2022-05-09,51105624
-9223372033793391795,-9223372036850294265,23,VR,C4,11,9,5,2022,1.0,74.4,2022-05-09,52167790
-9223372033793391860,-9223372036850294477,23,VR,C4,11,9,5,2022,1.0,85.2,2022-05-09,52167744
-9223372033793391925,-9223372036850293463,23,VR,C4,11,9,5,2022,1.0,33.3,2022-05-09,52167707
-9223372033793391958,-9223372036847908743,23,VR,C4,11,9,5,2022,1.0,86.1,2022-05-09,52167704
-9223372033793392258,-9223372036850293482,23,VR,C4,11,9,5,2022,1.0,41.4,2022-05-09,52167540
-9223372033793392390,-9223372036850294514,23,VR,C4,11,9,5,2022,1.0,77.7,2022-05-09,52167504
-9223372033793392615,-9223372036845853553,23,VR,C4,11,9,5,2022,1.0,87.5,2022-05-09,52167460
-9223372033793392841,-9223372036850294551,23,VR,C4,11,9,5,2022,1.0,46.6,2022-05-09,52167374
-9223372033793392907,-9223372036845185841,23,VR,C4,11,9,5,2022,1.0,70.2,2022-05-09,52167334
-9223372033793393071,-9223372036849221556,23,VR,C4,11,9,5,2022,1.0,44.4,2022-05-09,52167301
-9223372033793393104,-9223372036849221559,23,VR,C4,11,9,5,2022,1.0,74.6,2022-05-09,52167265
-9223372033793393236,-9223372036850294310,23,VR,C4,11,9,5,2022,1.0,50.7,2022-05-09,52167252
-9223372033793393333,-9223372036845403117,23,VR,C4,11,9,5,2022,1.0,44.4,2022-05-09,52167228
-9223372033793393399,-9223372036850293299,23,VR,C4,11,9,5,2022,1.0,72.8,2022-05-09,52167221
-9223372033793393498,-9223372036849659934,23,VR,C4,11,9,5,2022,1.0,81.9,2022-05-09,52167210
-9223372033793533878,-9223372036846324000,14,SO,C4,11,6,5,2022,1.0,70.3,2022-05-06,50075856
-9223372033793549186,-9223372036849312956,25,BL,C4,11,9,5,2022,1.0,61.4,2022-05-09,41694631
-9223372033793911891,-9223372036847632358,25,BL,C4,11,6,5,2022,1.0,53.0,2022-05-06,51340993
-9223372033793912287,-9223372036850535356,25,BL,C4,11,6,5,2022,1.0,81.7,2022-05-06,51340777
-9223372033793912642,-9223372036846267326,25,BL,C4,11,6,5,2022,1.0,87.0,2022-05-06,51340651
-9223372033793913153,-9223372036847553063,25,BL,C4,11,6,5,2022,1.0,88.6,2022-05-06,41695290
-9223372033793913349,-9223372036847553065,25,BL,C4,11,6,5,2022,1.0,55.7,2022-05-06,41694767
-9223372033793913579,-9223372036849349098,25,BL,C4,11,6,5,2022,1.0,56.5,2022-05-06,41694517
-9223372033795321714,-9223372036849088885,1,TO,C4,11,6,5,2022,,74.7,2022-05-06,37699111
-9223372033795321736,-9223372036831093877,1,TO,C4,11,6,5,2022,,67.8,2022-05-06,37698962
-9223372033795321867,-9223372036831093846,1,TO,C4,11,6,5,2022,,55.8,2022-05-06,37682412
-9223372033795321999,-9223372036849296049,1,TO,C4,11,6,5,2022,,70.9,2022-05-06,37682281
-9223372033795322065,-9223372036849296050,1,TO,C4,11,6,5,2022,,77.7,2022-05-06,37682165
-9223372033795323091,-9223372036849570278,103,VB,C4,11,9,5,2022,,79.6,2022-05-09,41324156
-9223372033796286244,-9223372036849966308,25,BL,C4,11,5,5,2022,1.0,42.8,2022-05-05,51340873
-9223372033796286603,-9223372036849285698,25,BL,C4,11,5,5,2022,1.0,60.9,2022-05-05,51340599
-9223372033796657006,-9223372036849751679,25,BL,C4,11,6,5,2022,1.0,87.3,2022-05-06,52177563
-9223372033799611197,-9223372036842006885,17,BS,C4,11,4,5,2022,1.0,78.6,2022-05-04,87054485
-9223372033799617265,-9223372036849206056,17,BS,C4,11,3,5,2022,1.0,51.1,2022-05-03,86846775
-9223372033799622857,-9223372036847139868,17,BS,C4,11,4,5,2022,1.0,73.4,2022-05-04,87054732
-9223372033799628994,-9223372036849455424,17,BS,C4,11,3,5,2022,1.0,73.2,2022-05-03,87024940
-9223372033799637106,-9223372036846071745,17,BS,C4,11,3,5,2022,1.0,71.6,2022-05-03,87024709
-9223372033799640829,-9223372036846071742,17,BS,C4,11,3,5,2022,1.0,88.3,2022-05-03,86846660
-9223372033799644123,-9223372036847139871,17,BS,C4,11,4,5,2022,1.0,81.9,2022-05-04,87054588
-9223372033799646182,-9223372036847883424,17,BS,C4,11,3,5,2022,1.0,33.3,2022-05-03,86846217
-9223372033799656699,-9223372036842014504,17,BS,C4,11,4,5,2022,1.0,79.8,2022-05-04,87054797
-9223372033799658471,-9223372036849455422,17,BS,C4,11,3,5,2022,1.0,43.8,2022-05-03,87025048
-9223372033799659904,-9223372036847883426,17,BS,C4,11,3,5,2022,1.0,50.9,2022-05-03,87024515
-9223372033799664879,-9223372036847883425,17,BS,C4,11,3,5,2022,1.0,57.0,2022-05-03,87024973
-9223372033803541733,-9223372036849226417,30,UD,C4,11,4,5,2022,1.0,68.0,2022-05-04,41076113
-9223372033803636726,-9223372036849422922,14,SO,C4,11,4,5,2022,1.0,73.9,2022-05-04,41928743
-9223372033803639978,-9223372036849322131,14,SO,C4,11,4,5,2022,1.0,83.0,2022-05-04,41928800
-9223372033803641244,-9223372036849360022,14,SO,C4,11,4,5,2022,1.0,40.8,2022-05-04,41929203
-9223372033803641504,-9223372036849322140,14,SO,C4,11,4,5,2022,1.0,54.5,2022-05-04,41928901
-9223372033803642751,-9223372036849322137,14,SO,C4,11,4,5,2022,1.0,66.2,2022-05-04,41929495
-9223372033803642791,-9223372036849422923,14,SO,C4,11,4,5,2022,1.0,71.4,2022-05-04,41928877
-9223372033803643664,-9223372036849232324,14,SO,C4,11,4,5,2022,1.0,72.4,2022-05-04,41928837
-9223372033803644082,-9223372036849322133,14,SO,C4,11,4,5,2022,1.0,69.8,2022-05-04,41929067
-9223372033803644783,-9223372036849322132,14,SO,C4,11,4,5,2022,1.0,73.4,2022-05-04,41929049
-9223372033803644862,-9223372036845628487,14,SO,C4,11,4,5,2022,1.0,75.0,2022-05-04,41928933
-9223372033803645875,-9223372036849284477,14,SO,C4,11,4,5,2022,1.0,73.0,2022-05-04,41929089
-9223372033803645895,-9223372036849284476,14,SO,C4,11,4,5,2022,1.0,72.8,2022-05-04,41928911
-9223372033803646135,-9223372036846558336,14,SO,C4,11,4,5,2022,1.0,58.2,2022-05-04,41928861
-9223372033803646670,-9223372036845628484,14,SO,C4,11,4,5,2022,1.0,33.6,2022-05-04,41929095
-9223372033803647047,-9223372036845758073,14,SO,C4,11,4,5,2022,1.0,71.7,2022-05-04,41929007
-9223372033803985351,-9223372036846476236,25,BL,C4,11,3,5,2022,1.0,40.7,2022-05-03,51363511
-9223372033803986385,-9223372036850526718,25,BL,C4,11,3,5,2022,1.0,56.0,2022-05-03,51363101
-9223372033803988763,-9223372036849409159,25,BL,C4,11,3,5,2022,1.0,44.1,2022-05-03,41694567
-9223372033804153117,-9223372036849906327,17,BS,C4,11,3,5,2022,1.0,27.0,2022-05-03,87105197
-9223372033804156284,-9223372036849906423,17,BS,C4,11,3,5,2022,1.0,89.9,2022-05-03,87105510
-9223372033804159870,-9223372036849906454,17,BS,C4,11,3,5,2022,1.0,80.9,2022-05-03,87105564
-9223372033804160886,-9223372036845118197,17,BS,C4,11,3,5,2022,1.0,80.8,2022-05-03,87105088
-9223372033804167079,-9223372036849906315,17,BS,C4,11,3,5,2022,1.0,72.1,2022-05-03,87105291
-9223372033804168316,-9223372036849906321,17,BS,C4,11,3,5,2022,1.0,76.1,2022-05-03,87105449
-9223372033804168474,-9223372036849906467,17,BS,C4,11,3,5,2022,1.0,82.7,2022-05-03,87105193
-9223372033804169941,-9223372036845108880,17,BS,C4,11,3,5,2022,1.0,83.1,2022-05-03,87105182
-9223372033806053300,-9223372036850451303,10,GE,C4,11,3,5,2022,,78.7,2022-05-03,37943321
-9223372033806053575,-9223372036850451084,10,GE,C4,11,3,5,2022,,78.9,2022-05-03,37942860
-9223372033806056102,-9223372036849376999,2,VC,C4,11,2,5,2022,,64.6,2022-05-02,51227180
-9223372033806056336,-9223372036849308570,2,VC,C4,11,2,5,2022,,70.9,2022-05-02,51227073
-9223372033806424754,-9223372036850526944,25,BL,C4,11,2,5,2022,1.0,78.3,2022-05-02,51363070
-9223372033806512925,-9223372036849884268,25,BL,C4,11,2,5,2022,1.0,79.3,2022-05-02,51363913
-9223372033806730902,-9223372036830879294,30,UD,C4,11,3,5,2022,1.0,48.1,2022-05-03,41076469
-9223372033806730981,-9223372036834298845,30,UD,C4,11,3,5,2022,1.0,76.3,2022-05-03,41076427
-9223372033806731008,-9223372036849284271,30,UD,C4,11,3,5,2022,1.0,64.3,2022-05-03,41076424
-9223372033806731062,-9223372036849409519,30,UD,C4,11,3,5,2022,1.0,89.4,2022-05-03,41076417
-9223372033806731138,-9223372036830120893,30,UD,C4,11,3,5,2022,1.0,77.0,2022-05-03,41076383
-9223372033806731295,-9223372036831103393,30,UD,C4,11,3,5,2022,1.0,75.4,2022-05-03,41076336
-9223372033806731322,-9223372036850251850,30,UD,C4,11,3,5,2022,1.0,89.0,2022-05-03,41076335
-9223372033806731376,-9223372036850251884,30,UD,C4,11,3,5,2022,1.0,83.7,2022-05-03,41076285
-9223372033806731403,-9223372036834298842,30,UD,C4,11,3,5,2022,1.0,64.7,2022-05-03,41076274
-9223372033806731508,-9223372036831070511,30,UD,C4,11,3,5,2022,1.0,75.6,2022-05-03,41076226
-9223372033806731641,-9223372036847398533,30,UD,C4,11,3,5,2022,1.0,43.5,2022-05-03,41076201
-9223372033806731668,-9223372036849504301,30,UD,C4,11,3,5,2022,1.0,63.9,2022-05-03,41076195
-9223372033806731695,-9223372036846319165,30,UD,C4,11,3,5,2022,1.0,84.9,2022-05-03,41076186
-9223372033806731934,-9223372036830879293,30,UD,C4,11,3,5,2022,1.0,57.1,2022-05-03,41076120
-9223372033806732015,-9223372036850251826,30,UD,C4,11,3,5,2022,1.0,79.3,2022-05-03,41076110
-9223372033806732095,-9223372036831875523,30,UD,C4,11,3,5,2022,1.0,77.7,2022-05-03,41076075
-9223372033806732147,-9223372036831343510,30,UD,C4,11,3,5,2022,1.0,60.2,2022-05-03,41076050
-9223372033806732228,-9223372036846319246,30,UD,C4,11,3,5,2022,1.0,47.4,2022-05-03,41076033
-9223372033806732469,-9223372036850251974,30,UD,C4,11,3,5,2022,1.0,81.2,2022-05-03,39804743
-9223372033806732523,-9223372036849409542,30,UD,C4,11,3,5,2022,1.0,87.4,2022-05-03,39804711
-9223372033806732577,-9223372036834298844,30,UD,C4,11,3,5,2022,1.0,56.1,2022-05-03,39804650
-9223372033806732604,-9223372036846319166,30,UD,C4,11,3,5,2022,1.0,82.0,2022-05-03,39804648
-9223372033806732766,-9223372036834298843,30,UD,C4,11,3,5,2022,1.0,74.4,2022-05-03,39804548
-9223372033806732820,-9223372036834298841,30,UD,C4,11,3,5,2022,1.0,72.4,2022-05-03,39804542
-9223372033806732901,-9223372036847824156,30,UD,C4,11,3,5,2022,1.0,78.5,2022-05-03,39804519
-9223372033806732982,-9223372036831070506,30,UD,C4,11,3,5,2022,1.0,72.1,2022-05-03,39804506
-9223372033808257852,-9223372036845983161,103,VB,C4,11,2,5,2022,,0.0,2022-05-02,41471888
-9223372033808258103,-9223372036831070529,103,VB,C4,11,2,5,2022,,77.1,2022-05-02,41471798
-9223372033808258242,-9223372036830879288,103,VB,C4,11,2,5,2022,,71.4,2022-05-02,41471751
-9223372033808258398,-9223372036830479778,103,VB,C4,11,2,5,2022,,78.0,2022-05-02,41471719
-9223372033808258606,-9223372036831070510,103,VB,C4,11,2,5,2022,,74.0,2022-05-02,41471654
-9223372033808258693,-9223372036830879290,103,VB,C4,11,2,5,2022,,0.0,2022-05-02,41471616
-9223372033808258988,-9223372036830479744,103,VB,C4,11,2,5,2022,,72.4,2022-05-02,41471518
-9223372033808822960,-9223372036845255210,93,PN,C4,11,3,5,2022,1.0,73.3,2022-05-03,41077673
-9223372033808823282,-9223372036849690352,93,PN,C4,11,3,5,2022,1.0,84.1,2022-05-03,41077583
-9223372033808823308,-9223372036849690395,93,PN,C4,11,3,5,2022,1.0,54.4,2022-05-03,41077579
-9223372033519985269,-9223372036833435873,10,GE,C4,11,30,6,2022,,0.0,2022-06-30,51244425
-9223372033527532367,-9223372036849830054,24,VI,C4,11,30,6,2022,1.0,60.0,2022-06-30,51359901
-9223372033527532695,-9223372036849411625,24,VI,C4,11,30,6,2022,1.0,75.8,2022-06-30,51359146
-9223372033528865425,-9223372036849994967,76,PZ,C4,11,30,6,2022,1.0,74.7,2022-06-30,39930469
-9223372033528865481,-9223372036849994879,76,PZ,C4,11,30,6,2022,1.0,65.9,2022-06-30,39930389
-9223372033528865532,-9223372036848650944,76,PZ,C4,11,30,6,2022,1.0,81.1,2022-06-30,39930371
-9223372033528865596,-9223372036849602460,76,PZ,C4,11,30,6,2022,1.0,75.9,2022-06-30,39930352
-9223372033528865647,-9223372036849201727,76,PZ,C4,11,30,6,2022,1.0,75.9,2022-06-30,39930293
-9223372033528865694,-9223372036847820085,76,PZ,C4,11,30,6,2022,1.0,82.3,2022-06-30,39930187
-9223372033528865739,-9223372036833565394,76,PZ,C4,11,30,6,2022,1.0,81.4,2022-06-30,39930134
-9223372033528865783,-9223372036849995052,76,PZ,C4,11,30,6,2022,1.0,63.0,2022-06-30,39930124
-9223372033528865834,-9223372036849602473,76,PZ,C4,11,30,6,2022,1.0,76.3,2022-06-30,39930024
-9223372033528865924,-9223372036849994891,76,PZ,C4,11,30,6,2022,1.0,71.7,2022-06-30,39929911
-9223372033528865978,-9223372036849602465,76,PZ,C4,11,30,6,2022,1.0,83.3,2022-06-30,39929910
-9223372033528866032,-9223372036833565395,76,PZ,C4,11,30,6,2022,1.0,78.1,2022-06-30,39929886
-9223372033528866077,-9223372036848652441,76,PZ,C4,11,30,6,2022,1.0,77.9,2022-06-30,39929826
-9223372033536430974,-9223372036849203077,2,VC,C4,11,27,6,2022,,0.0,2022-06-27,51132628
-9223372033540029502,-9223372036850528036,16,BG,C4,11,30,6,2022,1.0,86.8,2022-06-30,51687959
-9223372033540036027,-9223372036850528043,16,BG,C4,11,30,6,2022,1.0,53.6,2022-06-30,51687994
