,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza,full_date,identifying_column
9407,-9223372036074924693,-9223372036848641276,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848641276_2021-06-04
9408,-9223372036074924729,-9223372036848658953,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848658953_2021-06-04
9409,-9223372036074924733,-9223372036848613541,21,BZ,C4,11,4,6,2021,2021-06-04,NEGATIVA,2021-06-04,-9223372036848613541_2021-06-04
9410,-9223372036074924735,-9223372036847924433,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036847924433_2021-06-04
9411,-9223372036074924753,-9223372036848122088,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848122088_2021-06-04
9412,-9223372036074924755,-9223372036848642829,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848642829_2021-06-04
9413,-9223372036074924779,-9223372036848119189,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848119189_2021-06-04
9414,-9223372036074924781,-9223372036848610344,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848610344_2021-06-04
9415,-9223372036074924783,-9223372036848656224,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036848656224_2021-06-04
9416,-9223372036074924830,-9223372036847924310,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036847924310_2021-06-04
9417,-9223372036074924832,-9223372036847934271,21,BZ,C4,11,4,6,2021,2021-06-04,NEGATIVA,2021-06-04,-9223372036847934271_2021-06-04
9418,-9223372036074924834,-9223372036848638992,21,BZ,C4,11,4,6,2021,2021-06-04,NEGATIVA,2021-06-04,-9223372036848638992_2021-06-04
9419,-9223372036074924836,-9223372036847924410,21,BZ,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036847924410_2021-06-04
9420,-9223372036074924838,-9223372036848642290,21,BZ,C4,11,4,6,2021,2021-06-04,NEGATIVA,2021-06-04,-9223372036848642290_2021-06-04
9421,-9223372036074924864,-9223372036847936349,21,BZ,C4,11,3,6,2021,2021-06-03,POSITIVA,2021-06-03,-9223372036847936349_2021-06-03
9422,-9223372036074924888,-9223372036848631793,21,BZ,C4,11,3,6,2021,2021-06-03,NEGATIVA,2021-06-03,-9223372036848631793_2021-06-03
9423,-9223372036074924898,-9223372036848015185,21,BZ,C4,11,2,6,2021,2021-06-02,POSITIVA,2021-06-02,-9223372036848015185_2021-06-02
9424,-9223372036074924908,-9223372036848620243,21,BZ,C4,11,2,6,2021,2021-06-02,POSITIVA,2021-06-02,-9223372036848620243_2021-06-02
9425,-9223372036074924910,-9223372036848637881,21,BZ,C4,11,2,6,2021,2021-06-02,NEGATIVA,2021-06-02,-9223372036848637881_2021-06-02
9426,-9223372036075917078,-9223372036847928274,22,TN,C4,11,10,6,2021,2021-06-10,POSITIVA,2021-06-10,-9223372036847928274_2021-06-10
9427,-9223372036076069087,-9223372036847997067,21,BZ,C4,11,10,6,2021,2021-06-10,POSITIVA,2021-06-10,-9223372036847997067_2021-06-10
9428,-9223372036076069092,-9223372036848610551,21,BZ,C4,11,10,6,2021,2021-06-10,RIVEDIBILE,2021-06-10,-9223372036848610551_2021-06-10
9429,-9223372036076069097,-9223372036847924414,21,BZ,C4,11,10,6,2021,2021-06-10,NEGATIVA,2021-06-10,-9223372036847924414_2021-06-10
9430,-9223372036076069102,-9223372036848629519,21,BZ,C4,11,10,6,2021,2021-06-10,POSITIVA,2021-06-10,-9223372036848629519_2021-06-10
9431,-9223372036076069112,-9223372036847913317,21,BZ,C4,11,9,6,2021,2021-06-09,NEGATIVA,2021-06-09,-9223372036847913317_2021-06-09
9432,-9223372036076069117,-9223372036847913318,21,BZ,C4,11,9,6,2021,2021-06-09,POSITIVA,2021-06-09,-9223372036847913318_2021-06-09
9433,-9223372036132079024,-9223372036849263389,25,BL,C4,11,4,6,2021,2021-06-04,POSITIVA,2021-06-04,-9223372036849263389_2021-06-04
9434,-9223372036132079035,-9223372036849355601,25,BL,C4,11,4,6,2021,2021-06-04,NEGATIVA,2021-06-04,-9223372036849355601_2021-06-04
9435,-9223372036132079049,-9223372036849263391,25,BL,C4,11,4,6,2021,2021-06-04,RIVEDIBILE,2021-06-04,-9223372036849263391_2021-06-04
9436,-9223372036167215734,-9223372036848612825,21,BZ,C4,11,2,6,2021,2021-06-02,NEGATIVA,2021-06-02,-9223372036848612825_2021-06-02
9437,-9223372036167215820,-9223372036848009803,21,BZ,C4,11,2,6,2021,2021-06-02,NEGATIVA,2021-06-02,-9223372036848009803_2021-06-02
9438,-9223372036167215855,-9223372036847956600,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036847956600_2021-06-01
9439,-9223372036167215860,-9223372036848123457,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848123457_2021-06-01
9440,-9223372036167215865,-9223372036848123495,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848123495_2021-06-01
9441,-9223372036167215873,-9223372036848610745,21,BZ,C4,11,1,6,2021,2021-06-01,NEGATIVA,2021-06-01,-9223372036848610745_2021-06-01
9442,-9223372036167215881,-9223372036848651009,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848651009_2021-06-01
9443,-9223372036167215939,-9223372036847973903,21,BZ,C4,11,1,6,2021,2021-06-01,NEGATIVA,2021-06-01,-9223372036847973903_2021-06-01
9444,-9223372036167215947,-9223372036848630609,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848630609_2021-06-01
9445,-9223372036167215992,-9223372036848015255,21,BZ,C4,11,1,6,2021,2021-06-01,NEGATIVA,2021-06-01,-9223372036848015255_2021-06-01
9446,-9223372036174600382,-9223372036848616248,21,BZ,C4,11,3,6,2021,2021-06-03,POSITIVA,2021-06-03,-9223372036848616248_2021-06-03
9447,-9223372036174600399,-9223372036848641442,21,BZ,C4,11,3,6,2021,2021-06-03,RIVEDIBILE,2021-06-03,-9223372036848641442_2021-06-03
9448,-9223372036174600410,-9223372036849114884,21,BZ,C4,11,3,6,2021,2021-06-03,POSITIVA,2021-06-03,-9223372036849114884_2021-06-03
9449,-9223372036174600423,-9223372036848654172,21,BZ,C4,11,3,6,2021,2021-06-03,RIVEDIBILE,2021-06-03,-9223372036848654172_2021-06-03
9450,-9223372036174600438,-9223372036848648381,21,BZ,C4,11,3,6,2021,2021-06-03,NEGATIVA,2021-06-03,-9223372036848648381_2021-06-03
9451,-9223372036174600446,-9223372036848649949,21,BZ,C4,11,3,6,2021,2021-06-03,POSITIVA,2021-06-03,-9223372036848649949_2021-06-03
9452,-9223372036174600463,-9223372036848657120,21,BZ,C4,11,3,6,2021,2021-06-03,NEGATIVA,2021-06-03,-9223372036848657120_2021-06-03
9453,-9223372036174600474,-9223372036848656138,21,BZ,C4,11,3,6,2021,2021-06-03,POSITIVA,2021-06-03,-9223372036848656138_2021-06-03
9454,-9223372036174600809,-9223372036848630344,21,BZ,C4,11,4,6,2021,2021-06-04,NEGATIVA,2021-06-04,-9223372036848630344_2021-06-04
9455,-9223372036174600850,-9223372036848127027,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848127027_2021-06-01
9456,-9223372036174600899,-9223372036848119645,21,BZ,C4,11,2,6,2021,2021-06-02,POSITIVA,2021-06-02,-9223372036848119645_2021-06-02
9457,-9223372036174601062,-9223372036847915565,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036847915565_2021-06-01
9458,-9223372036174601128,-9223372036848631139,21,BZ,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848631139_2021-06-01
9459,-9223372036174601220,-9223372036848015358,21,BZ,C4,11,2,6,2021,2021-06-02,NEGATIVA,2021-06-02,-9223372036848015358_2021-06-02
9460,-9223372036174601271,-9223372036848633600,21,BZ,C4,11,3,6,2021,2021-06-03,POSITIVA,2021-06-03,-9223372036848633600_2021-06-03
9461,-9223372036207697828,-9223372036848111502,22,TN,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036848111502_2021-06-01
9462,-9223372036207697830,-9223372036848111498,22,TN,C4,11,1,6,2021,2021-06-01,NEGATIVA,2021-06-01,-9223372036848111498_2021-06-01
9463,-9223372036207700897,-9223372036850526718,25,BL,C4,11,1,6,2021,2021-06-01,POSITIVA,2021-06-01,-9223372036850526718_2021-06-01
9464,-9223372036207702459,-9223372036848639291,22,TN,C4,11,2,6,2021,2021-06-02,POSITIVA,2021-06-02,-9223372036848639291_2021-06-02
9465,-9223372036207702461,-9223372036848598937,22,TN,C4,11,2,6,2021,2021-06-02,POSITIVA,2021-06-02,-9223372036848598937_2021-06-02
9466,-9223372036207702463,-9223372036848598939,22,TN,C4,11,2,6,2021,2021-06-02,NEGATIVA,2021-06-02,-9223372036848598939_2021-06-02
9467,-9223372034177571342,-9223372036848625531,21,BZ,C4,11,24,7,2021,2021-07-24,Positiva,2021-07-24,-9223372036848625531_2021-07-24
9468,-9223372034221763685,-9223372036847913289,21,BZ,C4,11,11,7,2021,2021-07-11,Positiva,2021-07-11,-9223372036847913289_2021-07-11
9469,-9223372034323094539,-9223372036848121985,21,BZ,C4,11,7,7,2021,2021-07-07,POSITIVA,2021-07-07,-9223372036848121985_2021-07-07
9470,-9223372034455183609,-9223372036848612311,21,BZ,C4,11,13,7,2021,2021-07-13,POSITIVA,2021-07-13,-9223372036848612311_2021-07-13
9471,-9223372034455183611,-9223372036848013283,21,BZ,C4,11,13,7,2021,2021-07-13,POSITIVA,2021-07-13,-9223372036848013283_2021-07-13
9472,-9223372034455183613,-9223372036847915531,21,BZ,C4,11,12,7,2021,2021-07-12,POSITIVA,2021-07-12,-9223372036847915531_2021-07-12
9473,-9223372034455183617,-9223372036848636166,21,BZ,C4,11,12,7,2021,2021-07-12,NEGATIVA,2021-07-12,-9223372036848636166_2021-07-12
9474,-9223372034455183619,-9223372036847913281,21,BZ,C4,11,10,7,2021,2021-07-10,POSITIVA,2021-07-10,-9223372036847913281_2021-07-10
9475,-9223372035232444279,-9223372036847758861,54,PG,C4,11,1,7,2021,2021-07-01,POSITIVA,2021-07-01,-9223372036847758861_2021-07-01
9476,-9223372035414598301,-9223372036848628898,22,TN,C4,11,1,7,2021,2021-07-01,POSITIVA,2021-07-01,-9223372036848628898_2021-07-01
9477,-9223372035414598309,-9223372036848620215,22,TN,C4,11,1,7,2021,2021-07-01,POSITIVA,2021-07-01,-9223372036848620215_2021-07-01
9478,-9223372035800662876,-9223372036850533288,13,CO,C4,11,1,7,2021,2021-07-01,POSITIVA,2021-07-01,-9223372036850533288_2021-07-01
9479,-9223372035848209571,-9223372036850093479,24,VI,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036850093479_2021-07-31
9480,-9223372035887363496,-9223372036848126013,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848126013_2021-07-31
9481,-9223372035887363498,-9223372036848624193,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848624193_2021-07-31
9482,-9223372035887363512,-9223372036847987163,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036847987163_2021-07-31
9483,-9223372035887363516,-9223372036848627124,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848627124_2021-07-31
9484,-9223372035887363518,-9223372036849131692,21,BZ,C4,11,31,7,2021,2021-07-31,NEGATIVA,2021-07-31,-9223372036849131692_2021-07-31
9485,-9223372035887363520,-9223372036848636819,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848636819_2021-07-31
9486,-9223372035887363522,-9223372036848644056,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848644056_2021-07-31
9487,-9223372035887363524,-9223372036848652448,21,BZ,C4,11,31,7,2021,2021-07-31,NEGATIVA,2021-07-31,-9223372036848652448_2021-07-31
9488,-9223372035887363526,-9223372036848657771,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848657771_2021-07-31
9489,-9223372035887363548,-9223372036847922470,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036847922470_2021-07-31
9490,-9223372035887363550,-9223372036847984679,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036847984679_2021-07-31
9491,-9223372035887363552,-9223372036848015259,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848015259_2021-07-31
9492,-9223372035887363554,-9223372036848125427,21,BZ,C4,11,31,7,2021,2021-07-31,NEGATIVA,2021-07-31,-9223372036848125427_2021-07-31
9493,-9223372035887363556,-9223372036848614612,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848614612_2021-07-31
9494,-9223372035887363558,-9223372036848614969,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848614969_2021-07-31
9495,-9223372035887363560,-9223372036848639316,21,BZ,C4,11,31,7,2021,2021-07-31,NEGATIVA,2021-07-31,-9223372036848639316_2021-07-31
9496,-9223372035887363562,-9223372036848644158,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036848644158_2021-07-31
9497,-9223372035887363566,-9223372036847864592,21,BZ,C4,11,31,7,2021,2021-07-31,POSITIVA,2021-07-31,-9223372036847864592_2021-07-31
9498,-9223372035887363640,-9223372036847906773,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036847906773_2021-07-29
9499,-9223372035887363642,-9223372036848627527,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848627527_2021-07-29
9500,-9223372035887363658,-9223372036848659748,21,BZ,C4,11,28,7,2021,2021-07-28,POSITIVA,2021-07-28,-9223372036848659748_2021-07-28
9501,-9223372035893397358,-9223372036848002164,21,BZ,C4,11,26,7,2021,2021-07-26,POSITIVA,2021-07-26,-9223372036848002164_2021-07-26
9502,-9223372035893397360,-9223372036848015349,21,BZ,C4,11,26,7,2021,2021-07-26,POSITIVA,2021-07-26,-9223372036848015349_2021-07-26
9503,-9223372035893397434,-9223372036848126616,21,BZ,C4,11,26,7,2021,2021-07-26,NEGATIVA,2021-07-26,-9223372036848126616_2021-07-26
9504,-9223372035893397474,-9223372036848644076,21,BZ,C4,11,25,7,2021,2021-07-25,NEGATIVA,2021-07-25,-9223372036848644076_2021-07-25
9505,-9223372035893397500,-9223372036847984799,21,BZ,C4,11,25,7,2021,2021-07-25,POSITIVA,2021-07-25,-9223372036847984799_2021-07-25
9506,-9223372035893397502,-9223372036848659111,21,BZ,C4,11,25,7,2021,2021-07-25,POSITIVA,2021-07-25,-9223372036848659111_2021-07-25
9507,-9223372035893397536,-9223372036848621528,21,BZ,C4,11,24,7,2021,2021-07-24,POSITIVA,2021-07-24,-9223372036848621528_2021-07-24
9508,-9223372035893397538,-9223372036848127217,21,BZ,C4,11,24,7,2021,2021-07-24,POSITIVA,2021-07-24,-9223372036848127217_2021-07-24
9509,-9223372035893397543,-9223372036848126245,21,BZ,C4,11,25,7,2021,2021-07-25,NEGATIVA,2021-07-25,-9223372036848126245_2021-07-25
9510,-9223372035893397664,-9223372036848643475,21,BZ,C4,11,23,7,2021,2021-07-23,POSITIVA,2021-07-23,-9223372036848643475_2021-07-23
9511,-9223372035903932896,-9223372036849130116,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036849130116_2021-07-29
9512,-9223372035903932901,-9223372036848625063,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848625063_2021-07-29
9513,-9223372035903932921,-9223372036847987647,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036847987647_2021-07-29
9514,-9223372035903932926,-9223372036848646269,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848646269_2021-07-29
9515,-9223372035903932931,-9223372036847932565,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036847932565_2021-07-29
9516,-9223372035903932936,-9223372036848627143,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848627143_2021-07-29
9517,-9223372035903932944,-9223372036848633088,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848633088_2021-07-29
9518,-9223372035903932949,-9223372036848648137,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848648137_2021-07-29
9519,-9223372035903932954,-9223372036847960435,21,BZ,C4,11,28,7,2021,2021-07-28,POSITIVA,2021-07-28,-9223372036847960435_2021-07-28
9520,-9223372035903932984,-9223372036848644070,21,BZ,C4,11,29,7,2021,2021-07-29,NEGATIVA,2021-07-29,-9223372036848644070_2021-07-29
9521,-9223372035903932989,-9223372036847946243,21,BZ,C4,11,30,7,2021,2021-07-30,POSITIVA,2021-07-30,-9223372036847946243_2021-07-30
9522,-9223372035903932997,-9223372036848614597,21,BZ,C4,11,28,7,2021,2021-07-28,NEGATIVA,2021-07-28,-9223372036848614597_2021-07-28
9523,-9223372035903933002,-9223372036849155495,21,BZ,C4,11,28,7,2021,2021-07-28,POSITIVA,2021-07-28,-9223372036849155495_2021-07-28
9524,-9223372035903933020,-9223372036848121892,21,BZ,C4,11,28,7,2021,2021-07-28,NEGATIVA,2021-07-28,-9223372036848121892_2021-07-28
9525,-9223372035903933025,-9223372036848120400,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848120400_2021-07-29
9526,-9223372035903933030,-9223372036848610342,21,BZ,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036848610342_2021-07-29
9527,-9223372035905951226,-9223372036849570278,103,VB,C4,11,29,7,2021,2021-07-29,POSITIVA,2021-07-29,-9223372036849570278_2021-07-29
9528,-9223372035906471980,-9223372036847995933,22,TN,C4,11,24,7,2021,2021-07-24,POSITIVA,2021-07-24,-9223372036847995933_2021-07-24
9529,-9223372035906471985,-9223372036849154378,22,TN,C4,11,24,7,2021,2021-07-24,POSITIVA,2021-07-24,-9223372036849154378_2021-07-24
9530,-9223372035906472011,-9223372036848111937,22,TN,C4,11,28,7,2021,2021-07-28,POSITIVA,2021-07-28,-9223372036848111937_2021-07-28
9531,-9223372035906472016,-9223372036847985543,22,TN,C4,11,24,7,2021,2021-07-24,POSITIVA,2021-07-24,-9223372036847985543_2021-07-24
9532,-9223372035908706583,-9223372036848598938,22,TN,C4,11,28,7,2021,2021-07-28,POSITIVA,2021-07-28,-9223372036848598938_2021-07-28
9533,-9223372035908708728,-9223372036848649569,22,TN,C4,11,28,7,2021,2021-07-28,POSITIVA,2021-07-28,-9223372036848649569_2021-07-28
9534,-9223372035909023981,-9223372036847994838,21,BZ,C4,11,22,7,2021,2021-07-22,POSITIVA,2021-07-22,-9223372036847994838_2021-07-22
9535,-9223372035909023983,-9223372036848614970,21,BZ,C4,11,22,7,2021,2021-07-22,NEGATIVA,2021-07-22,-9223372036848614970_2021-07-22
9536,-9223372035909023985,-9223372036848626045,21,BZ,C4,11,22,7,2021,2021-07-22,NEGATIVA,2021-07-22,-9223372036848626045_2021-07-22
9537,-9223372035909023987,-9223372036848637874,21,BZ,C4,11,22,7,2021,2021-07-22,POSITIVA,2021-07-22,-9223372036848637874_2021-07-22
9538,-9223372035909024073,-9223372036847934395,21,BZ,C4,11,20,7,2021,2021-07-20,NEGATIVA,2021-07-20,-9223372036847934395_2021-07-20
9539,-9223372035909024081,-9223372036848627284,21,BZ,C4,11,20,7,2021,2021-07-20,POSITIVA,2021-07-20,-9223372036848627284_2021-07-20
9540,-9223372035909024083,-9223372036847911612,21,BZ,C4,11,20,7,2021,2021-07-20,NEGATIVA,2021-07-20,-9223372036847911612_2021-07-20
9541,-9223372035909024110,-9223372036848610920,21,BZ,C4,11,20,7,2021,2021-07-20,POSITIVA,2021-07-20,-9223372036848610920_2021-07-20
9542,-9223372035909024112,-9223372036848610919,21,BZ,C4,11,20,7,2021,2021-07-20,POSITIVA,2021-07-20,-9223372036848610919_2021-07-20
9543,-9223372035909024120,-9223372036848612628,21,BZ,C4,11,19,7,2021,2021-07-19,POSITIVA,2021-07-19,-9223372036848612628_2021-07-19
9544,-9223372035909024176,-9223372036848123467,21,BZ,C4,11,19,7,2021,2021-07-19,NEGATIVA,2021-07-19,-9223372036848123467_2021-07-19
9545,-9223372035909024178,-9223372036848662007,21,BZ,C4,11,19,7,2021,2021-07-19,NEGATIVA,2021-07-19,-9223372036848662007_2021-07-19
9546,-9223372035909024182,-9223372036847950613,21,BZ,C4,11,19,7,2021,2021-07-19,POSITIVA,2021-07-19,-9223372036847950613_2021-07-19
9547,-9223372035909024210,-9223372036847922436,21,BZ,C4,11,18,7,2021,2021-07-18,POSITIVA,2021-07-18,-9223372036847922436_2021-07-18
9548,-9223372035909024212,-9223372036848635630,21,BZ,C4,11,18,7,2021,2021-07-18,NEGATIVA,2021-07-18,-9223372036848635630_2021-07-18
9549,-9223372035909024222,-9223372036848125613,21,BZ,C4,11,18,7,2021,2021-07-18,NEGATIVA,2021-07-18,-9223372036848125613_2021-07-18
9550,-9223372035909024224,-9223372036848641328,21,BZ,C4,11,18,7,2021,2021-07-18,POSITIVA,2021-07-18,-9223372036848641328_2021-07-18
9551,-9223372035909024226,-9223372036848629772,21,BZ,C4,11,18,7,2021,2021-07-18,NEGATIVA,2021-07-18,-9223372036848629772_2021-07-18
9552,-9223372035909024228,-9223372036848633042,21,BZ,C4,11,18,7,2021,2021-07-18,NEGATIVA,2021-07-18,-9223372036848633042_2021-07-18
9553,-9223372035909024230,-9223372036848649542,21,BZ,C4,11,18,7,2021,2021-07-18,NEGATIVA,2021-07-18,-9223372036848649542_2021-07-18
9554,-9223372035909024242,-9223372036847922511,21,BZ,C4,11,18,7,2021,2021-07-18,POSITIVA,2021-07-18,-9223372036847922511_2021-07-18
9555,-9223372035909024244,-9223372036848612243,21,BZ,C4,11,18,7,2021,2021-07-18,RIVEDIBILE,2021-07-18,-9223372036848612243_2021-07-18
9556,-9223372035909024289,-9223372036848612994,21,BZ,C4,11,17,7,2021,2021-07-17,NEGATIVA,2021-07-17,-9223372036848612994_2021-07-17
9557,-9223372035909024299,-9223372036848642769,21,BZ,C4,11,17,7,2021,2021-07-17,POSITIVA,2021-07-17,-9223372036848642769_2021-07-17
9558,-9223372035909024301,-9223372036848643360,21,BZ,C4,11,17,7,2021,2021-07-17,POSITIVA,2021-07-17,-9223372036848643360_2021-07-17
9559,-9223372035909024366,-9223372036848631190,21,BZ,C4,11,17,7,2021,2021-07-17,POSITIVA,2021-07-17,-9223372036848631190_2021-07-17
9560,-9223372035909024422,-9223372036847924343,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036847924343_2021-07-16
9561,-9223372035909024424,-9223372036848612649,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036848612649_2021-07-16
9562,-9223372035909024426,-9223372036848123101,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036848123101_2021-07-16
9563,-9223372035909024428,-9223372036848629108,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036848629108_2021-07-16
9564,-9223372035909024430,-9223372036848624557,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036848624557_2021-07-16
9565,-9223372035909024432,-9223372036849119106,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036849119106_2021-07-16
9566,-9223372035909024438,-9223372036848013304,21,BZ,C4,11,16,7,2021,2021-07-16,POSITIVA,2021-07-16,-9223372036848013304_2021-07-16
