idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataAsciutta
-9223372036220577367,-9223372036849226437,30,UD,C4,11,10,8,2018,2018-08-10
-9223372036220577670,-9223372036848105567,30,UD,C4,11,10,8,2018,2018-08-10
-9223372036220578439,-9223372036849090360,30,UD,C4,11,15,8,2018,2018-08-15
-9223372036220580929,-9223372036849089343,30,UD,C4,11,10,8,2018,2018-08-10
-9223372036220580930,-9223372036849226436,30,UD,C4,11,10,8,2018,2018-08-10
-9223372036220594912,-9223372036850291020,17,BS,C4,11,20,8,2018,2018-08-20
-9223372036220604315,-9223372036849444507,1,TO,C4,11,1,8,2018,2018-08-01
-9223372036220635137,-9223372036848524060,30,UD,C4,11,21,8,2018,2018-08-21
-9223372036220663177,-9223372036850256965,1,TO,C4,11,14,8,2018,2018-08-14
-9223372036220667734,-9223372036850391967,1,TO,C4,11,14,8,2018,2018-08-14
-9223372036220677325,-9223372036850320877,4,CN,C4,11,21,8,2018,2018-08-21
-9223372036220700061,-9223372036850251842,30,UD,C4,11,16,8,2018,2018-08-16
-9223372036220700866,-9223372036849090358,30,UD,C4,11,16,8,2018,2018-08-16
-9223372036220790128,-9223372036849060156,1,TO,C4,11,25,8,2018,2018-08-25
-9223372036220814996,-9223372036848552238,24,VI,C4,11,25,8,2018,2018-08-25
-9223372036219920330,-9223372036848662312,14,SO,C4,11,1,9,2018,2018-09-01
-9223372036219967918,-9223372036848601381,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036219968385,-9223372036848626523,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036219984606,-9223372036847852854,54,PG,C4,11,2,9,2018,2018-09-02
-9223372036220023973,-9223372036848605283,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220024460,-9223372036848603249,22,TN,C4,11,6,9,2018,2018-09-06
-9223372036220026679,-9223372036848627293,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220026685,-9223372036848604650,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220026710,-9223372036848603500,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220027140,-9223372036848620576,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220028033,-9223372036848594706,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220028035,-9223372036849089933,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220028473,-9223372036848598374,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220028518,-9223372036848640088,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220029324,-9223372036848606071,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220030738,-9223372036848634409,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220031223,-9223372036848633638,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220031688,-9223372036848604742,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220031696,-9223372036848592176,22,TN,C4,11,21,9,2018,2018-09-21
-9223372036220031700,-9223372036848600184,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220031714,-9223372036848600250,22,TN,C4,11,18,9,2018,2018-09-18
-9223372036220032070,-9223372036848595838,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220032071,-9223372036848602229,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220036951,-9223372036848604047,22,TN,C4,11,5,9,2018,2018-09-05
-9223372036220037379,-9223372036849086692,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220037835,-9223372036848596504,22,TN,C4,11,5,9,2018,2018-09-05
-9223372036220045144,-9223372036848640325,21,BZ,C4,11,19,9,2018,2018-09-19
-9223372036220053360,-9223372036848656643,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220053361,-9223372036848658690,21,BZ,C4,11,12,9,2018,2018-09-12
-9223372036220053858,-9223372036848658005,21,BZ,C4,11,18,9,2018,2018-09-18
-9223372036220054681,-9223372036848618108,21,BZ,C4,11,9,9,2018,2018-09-09
-9223372036220055532,-9223372036848661359,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220058184,-9223372036848638716,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220058193,-9223372036848654995,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220060486,-9223372036848616224,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220060885,-9223372036848591076,22,TN,C4,11,6,9,2018,2018-09-06
-9223372036220061574,-9223372036848657833,21,BZ,C4,11,28,9,2018,2018-09-28
-9223372036220062697,-9223372036849156051,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220063089,-9223372036848600498,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220063093,-9223372036848595781,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220063499,-9223372036848600370,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220063517,-9223372036848605926,22,TN,C4,11,28,9,2018,2018-09-28
-9223372036220063518,-9223372036848644592,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220063519,-9223372036848659961,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220063822,-9223372036848653174,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220064641,-9223372036848633095,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220064642,-9223372036849090476,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220064739,-9223372036848645652,21,BZ,C4,11,4,9,2018,2018-09-04
-9223372036220065091,-9223372036848614984,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220065095,-9223372036849090460,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220065215,-9223372036848640101,21,BZ,C4,11,5,9,2018,2018-09-05
-9223372036220065232,-9223372036848616526,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220065538,-9223372036848598004,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220065539,-9223372036848598425,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220065672,-9223372036848618861,21,BZ,C4,11,25,9,2018,2018-09-25
-9223372036220065674,-9223372036848633550,21,BZ,C4,11,25,9,2018,2018-09-25
-9223372036220065700,-9223372036848641841,21,BZ,C4,11,14,9,2018,2018-09-14
-9223372036220066141,-9223372036848656900,21,BZ,C4,11,7,9,2018,2018-09-07
-9223372036220066150,-9223372036848652520,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220066578,-9223372036848637850,21,BZ,C4,11,25,9,2018,2018-09-25
-9223372036220066600,-9223372036849096577,21,BZ,C4,11,30,9,2018,2018-09-30
-9223372036220066749,-9223372036848597869,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220066937,-9223372036848659077,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220067022,-9223372036848623274,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220067039,-9223372036849084235,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220067056,-9223372036849108154,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220067070,-9223372036848634271,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220067224,-9223372036848636324,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220067432,-9223372036849102526,21,BZ,C4,11,30,9,2018,2018-09-30
-9223372036220067452,-9223372036848621596,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220067878,-9223372036849142764,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220068257,-9223372036848597257,22,TN,C4,11,8,9,2018,2018-09-08
-9223372036220068309,-9223372036848650033,21,BZ,C4,11,18,9,2018,2018-09-18
-9223372036220068345,-9223372036848649004,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220068696,-9223372036848593989,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220068731,-9223372036849105960,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220068735,-9223372036848632847,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220068737,-9223372036848648728,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220068743,-9223372036848642278,21,BZ,C4,11,22,9,2018,2018-09-22
-9223372036220068748,-9223372036848658924,21,BZ,C4,11,8,9,2018,2018-09-08
-9223372036220068770,-9223372036848627505,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220068772,-9223372036848640399,21,BZ,C4,11,19,9,2018,2018-09-19
-9223372036220068773,-9223372036848642277,21,BZ,C4,11,14,9,2018,2018-09-14
-9223372036220069160,-9223372036848592177,22,TN,C4,11,29,9,2018,2018-09-29
-9223372036220069162,-9223372036848592186,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220069163,-9223372036848595782,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220069196,-9223372036848618563,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220069200,-9223372036849101720,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220069225,-9223372036848639245,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220069226,-9223372036848642079,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220069232,-9223372036848650035,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220069613,-9223372036848589793,22,TN,C4,11,26,9,2018,2018-09-26
-9223372036220069627,-9223372036848604704,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220069631,-9223372036848623661,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220069683,-9223372036848625502,21,BZ,C4,11,8,9,2018,2018-09-08
-9223372036220069686,-9223372036848662168,21,BZ,C4,11,7,9,2018,2018-09-07
-9223372036220069815,-9223372036848600500,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220069816,-9223372036848600501,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220069818,-9223372036848603502,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220069821,-9223372036849129073,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220070011,-9223372036848623776,21,BZ,C4,11,17,9,2018,2018-09-17
-9223372036220070084,-9223372036848659429,22,TN,C4,11,26,9,2018,2018-09-26
-9223372036220070085,-9223372036849784771,22,TN,C4,11,26,9,2018,2018-09-26
-9223372036220070242,-9223372036848605707,22,TN,C4,11,18,9,2018,2018-09-18
-9223372036220070243,-9223372036848631487,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220070245,-9223372036848653797,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220070503,-9223372036848658753,21,BZ,C4,11,9,9,2018,2018-09-09
-9223372036220070802,-9223372036848624541,21,BZ,C4,11,14,9,2018,2018-09-14
-9223372036220070808,-9223372036848654178,21,BZ,C4,11,14,9,2018,2018-09-14
-9223372036220071175,-9223372036848634582,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220071203,-9223372036848634290,21,BZ,C4,11,12,9,2018,2018-09-12
-9223372036220071216,-9223372036848634288,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220071431,-9223372036848602212,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220071510,-9223372036848632341,25,BL,C4,11,30,9,2018,2018-09-30
-9223372036220071768,-9223372036848621566,21,BZ,C4,11,25,9,2018,2018-09-25
-9223372036220072180,-9223372036848657901,21,BZ,C4,11,25,9,2018,2018-09-25
-9223372036220072181,-9223372036848647644,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220072247,-9223372036848645637,21,BZ,C4,11,26,9,2018,2018-09-26
-9223372036220072259,-9223372036849088534,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220072372,-9223372036848597799,22,TN,C4,11,5,9,2018,2018-09-05
-9223372036220072374,-9223372036849135171,22,TN,C4,11,5,9,2018,2018-09-05
-9223372036220072588,-9223372036848642783,21,BZ,C4,11,4,9,2018,2018-09-04
-9223372036220072599,-9223372036848625429,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220072600,-9223372036848635406,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220072620,-9223372036848634279,21,BZ,C4,11,19,9,2018,2018-09-19
-9223372036220073052,-9223372036848644586,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220073064,-9223372036849100440,21,BZ,C4,11,18,9,2018,2018-09-18
-9223372036220073072,-9223372036848660249,21,BZ,C4,11,18,9,2018,2018-09-18
-9223372036220073462,-9223372036848655970,21,BZ,C4,11,28,9,2018,2018-09-28
-9223372036220073482,-9223372036848634712,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220073487,-9223372036848634634,21,BZ,C4,11,28,9,2018,2018-09-28
-9223372036220073499,-9223372036848626519,21,BZ,C4,11,18,9,2018,2018-09-18
-9223372036220073511,-9223372036848634630,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220073781,-9223372036848617066,22,TN,C4,11,18,9,2018,2018-09-18
-9223372036220073824,-9223372036849087831,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220073904,-9223372036848638692,21,BZ,C4,11,24,9,2018,2018-09-24
-9223372036220073925,-9223372036848661208,21,BZ,C4,11,23,9,2018,2018-09-23
-9223372036220074192,-9223372036849117234,22,TN,C4,11,22,9,2018,2018-09-22
-9223372036220074228,-9223372036849086525,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220074274,-9223372036848598413,22,TN,C4,11,14,9,2018,2018-09-14
-9223372036220074370,-9223372036848659271,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220074667,-9223372036848606089,22,TN,C4,11,26,9,2018,2018-09-26
-9223372036220074668,-9223372036848657319,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220074669,-9223372036848658513,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220074681,-9223372036848604710,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220074692,-9223372036848591734,22,TN,C4,11,2,9,2018,2018-09-02
-9223372036220074694,-9223372036848598367,22,TN,C4,11,2,9,2018,2018-09-02
-9223372036220074893,-9223372036848625519,21,BZ,C4,11,29,9,2018,2018-09-29
-9223372036220075129,-9223372036848601941,22,TN,C4,11,23,9,2018,2018-09-23
-9223372036220075402,-9223372036848648407,21,BZ,C4,11,16,9,2018,2018-09-16
-9223372036220075634,-9223372036848660607,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220075635,-9223372036849150194,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220075657,-9223372036848603231,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220075697,-9223372036848641423,22,TN,C4,11,8,9,2018,2018-09-08
-9223372036220076157,-9223372036848638182,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220076174,-9223372036848623394,21,BZ,C4,11,18,9,2018,2018-09-18
-9223372036220076206,-9223372036848633615,21,BZ,C4,11,30,9,2018,2018-09-30
-9223372036220076412,-9223372036848600177,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220076417,-9223372036848592111,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220077101,-9223372036848659832,21,BZ,C4,11,29,9,2018,2018-09-29
-9223372036220077130,-9223372036849089601,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220077173,-9223372036848601680,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220077196,-9223372036848626521,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220077197,-9223372036848642142,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220077227,-9223372036848604194,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220077504,-9223372036848647752,21,BZ,C4,11,5,9,2018,2018-09-05
-9223372036220077508,-9223372036848647758,21,BZ,C4,11,24,9,2018,2018-09-24
-9223372036220077509,-9223372036848634540,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220078458,-9223372036848616947,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220078461,-9223372036848636302,21,BZ,C4,11,5,9,2018,2018-09-05
-9223372036220080249,-9223372036849133815,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220080254,-9223372036848600179,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220080265,-9223372036848592184,22,TN,C4,11,2,9,2018,2018-09-02
-9223372036220080330,-9223372036848625357,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220080431,-9223372036848597878,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220080492,-9223372036848595791,22,TN,C4,11,16,9,2018,2018-09-16
-9223372036220080774,-9223372036849148321,22,TN,C4,11,20,9,2018,2018-09-20
-9223372036220080824,-9223372036848604762,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220080825,-9223372036849147243,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220080858,-9223372036848604644,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220081113,-9223372036849103518,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220081134,-9223372036848631766,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220081136,-9223372036848655049,21,BZ,C4,11,8,9,2018,2018-09-08
-9223372036220081272,-9223372036848660680,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220081274,-9223372036848660722,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220081294,-9223372036848601848,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220082190,-9223372036848650951,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220082546,-9223372036848634606,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220082552,-9223372036848631441,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220082553,-9223372036848605423,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220082614,-9223372036848618478,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220082981,-9223372036848604478,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220083169,-9223372036848591794,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220083171,-9223372036848597708,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220083173,-9223372036848600497,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220083178,-9223372036849151241,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220083504,-9223372036848606155,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220083610,-9223372036848603215,22,TN,C4,11,8,9,2018,2018-09-08
-9223372036220083611,-9223372036848623321,22,TN,C4,11,8,9,2018,2018-09-08
-9223372036220083614,-9223372036848644114,22,TN,C4,11,7,9,2018,2018-09-07
-9223372036220083657,-9223372036848633993,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220083881,-9223372036848604574,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220083909,-9223372036848597225,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220083983,-9223372036848594059,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220084539,-9223372036848598283,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220085035,-9223372036848601310,22,TN,C4,11,5,9,2018,2018-09-05
-9223372036220085115,-9223372036849133494,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220085927,-9223372036848595788,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220085929,-9223372036848604711,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220085930,-9223372036848605548,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220085932,-9223372036848662102,22,TN,C4,11,28,9,2018,2018-09-28
-9223372036220086124,-9223372036848605208,22,TN,C4,11,11,9,2018,2018-09-11
-9223372036220086366,-9223372036848589021,22,TN,C4,11,27,9,2018,2018-09-27
-9223372036220086383,-9223372036848602223,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220086399,-9223372036848599995,22,TN,C4,11,6,9,2018,2018-09-06
-9223372036220087678,-9223372036848628597,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220087680,-9223372036848636540,22,TN,C4,11,1,9,2018,2018-09-01
-9223372036220087694,-9223372036848603081,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220088224,-9223372036848642526,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220088583,-9223372036848595420,22,TN,C4,11,29,9,2018,2018-09-29
-9223372036220088584,-9223372036848595421,22,TN,C4,11,29,9,2018,2018-09-29
-9223372036220088601,-9223372036848598472,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220088815,-9223372036848599120,22,TN,C4,11,30,9,2018,2018-09-30
-9223372036220089015,-9223372036848595247,22,TN,C4,11,26,9,2018,2018-09-26
-9223372036220089814,-9223372036848652758,22,TN,C4,11,19,9,2018,2018-09-19
-9223372036220090216,-9223372036848655188,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220090308,-9223372036848595438,22,TN,C4,11,15,9,2018,2018-09-15
-9223372036220090606,-9223372036848597170,22,TN,C4,11,10,9,2018,2018-09-10
-9223372036220090651,-9223372036848621922,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220091692,-9223372036848653199,21,BZ,C4,11,22,9,2018,2018-09-22
-9223372036220092153,-9223372036848611941,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220092154,-9223372036848621863,21,BZ,C4,11,12,9,2018,2018-09-12
-9223372036220092155,-9223372036849598615,21,BZ,C4,11,12,9,2018,2018-09-12
-9223372036220093057,-9223372036848649569,22,TN,C4,11,25,9,2018,2018-09-25
-9223372036220094468,-9223372036848632812,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220094469,-9223372036848645616,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220094565,-9223372036848619922,21,BZ,C4,11,12,9,2018,2018-09-12
-9223372036220094573,-9223372036848659975,21,BZ,C4,11,20,9,2018,2018-09-20
-9223372036220096004,-9223372036848619672,21,BZ,C4,11,16,9,2018,2018-09-16
-9223372036220096860,-9223372036848648390,21,BZ,C4,11,12,9,2018,2018-09-12
-9223372036220097646,-9223372036848656138,21,BZ,C4,11,3,9,2018,2018-09-03
-9223372036220097648,-9223372036848657120,21,BZ,C4,11,8,9,2018,2018-09-08
-9223372036220098449,-9223372036848644842,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220099632,-9223372036848645091,21,BZ,C4,11,19,9,2018,2018-09-19
-9223372036220099636,-9223372036848656503,21,BZ,C4,11,19,9,2018,2018-09-19
-9223372036220100066,-9223372036848654140,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220100067,-9223372036849150651,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220100068,-9223372036848629224,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220100295,-9223372036848639285,21,BZ,C4,11,2,9,2018,2018-09-02
-9223372036220100402,-9223372036848660192,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220100583,-9223372036848644371,21,BZ,C4,11,30,9,2018,2018-09-30
-9223372036220101061,-9223372036848661119,1,TO,C4,11,15,9,2018,2018-09-15
-9223372036220101298,-9223372036848637018,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220101479,-9223372036848648518,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220101728,-9223372036848642424,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220102198,-9223372036848633649,21,BZ,C4,11,15,9,2018,2018-09-15
-9223372036220102244,-9223372036848633676,21,BZ,C4,11,1,9,2018,2018-09-01
-9223372036220102597,-9223372036848629092,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220102598,-9223372036848648375,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220102622,-9223372036848644127,21,BZ,C4,11,5,9,2018,2018-09-05
-9223372036220102689,-9223372036848644438,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220103197,-9223372036848640956,21,BZ,C4,11,9,9,2018,2018-09-09
-9223372036220103457,-9223372036849138220,21,BZ,C4,11,10,9,2018,2018-09-10
-9223372036220103482,-9223372036848637858,21,BZ,C4,11,12,9,2018,2018-09-12
